"AD_Org_ID[Name]","ZZMigrationCode/K","IsActive","ZZMigrateValues"
*,2802,Y,ZZUnitStandard:ZZUnitStandard_ID:3269;ZZLearnership:ZZLearnership_ID:159;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,2803,Y,ZZUnitStandard:ZZUnitStandard_ID:3270;ZZLearnership:ZZLearnership_ID:159;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,2804,Y,ZZUnitStandard:ZZUnitStandard_ID:3271;ZZLearnership:ZZLearnership_ID:159;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,2805,Y,ZZUnitStandard:ZZUnitStandard_ID:3272;ZZLearnership:ZZLearnership_ID:159;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,2806,Y,ZZUnitStandard:ZZUnitStandard_ID:3273;ZZLearnership:ZZLearnership_ID:159;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,2807,Y,ZZUnitStandard:ZZUnitStandard_ID:3274;ZZLearnership:ZZLearnership_ID:159;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,2808,Y,ZZUnitStandard:ZZUnitStandard_ID:3275;ZZLearnership:ZZLearnership_ID:159;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,2809,Y,ZZUnitStandard:ZZUnitStandard_ID:786;ZZLearnership:ZZLearnership_ID:160;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,2810,Y,ZZUnitStandard:ZZUnitStandard_ID:862;ZZLearnership:ZZLearnership_ID:160;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,2811,Y,ZZUnitStandard:ZZUnitStandard_ID:919;ZZLearnership:ZZLearnership_ID:160;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,2812,Y,ZZUnitStandard:ZZUnitStandard_ID:1189;ZZLearnership:ZZLearnership_ID:160;ref:ZZLkpUnitStandardType:ZZUnitStandardType:2
*,2813,Y,ZZUnitStandard:ZZUnitStandard_ID:1197;ZZLearnership:ZZLearnership_ID:160;ref:ZZLkpUnitStandardType:ZZUnitStandardType:2
*,2814,Y,ZZUnitStandard:ZZUnitStandard_ID:1198;ZZLearnership:ZZLearnership_ID:160;ref:ZZLkpUnitStandardType:ZZUnitStandardType:2
*,2815,Y,ZZUnitStandard:ZZUnitStandard_ID:2201;ZZLearnership:ZZLearnership_ID:160;ref:ZZLkpUnitStandardType:ZZUnitStandardType:2
*,2816,Y,ZZUnitStandard:ZZUnitStandard_ID:2202;ZZLearnership:ZZLearnership_ID:160;ref:ZZLkpUnitStandardType:ZZUnitStandardType:2
*,2817,Y,ZZUnitStandard:ZZUnitStandard_ID:2214;ZZLearnership:ZZLearnership_ID:160;ref:ZZLkpUnitStandardType:ZZUnitStandardType:2
*,2818,Y,ZZUnitStandard:ZZUnitStandard_ID:2215;ZZLearnership:ZZLearnership_ID:160;ref:ZZLkpUnitStandardType:ZZUnitStandardType:2
*,2819,Y,ZZUnitStandard:ZZUnitStandard_ID:2217;ZZLearnership:ZZLearnership_ID:160;ref:ZZLkpUnitStandardType:ZZUnitStandardType:2
*,2820,Y,ZZUnitStandard:ZZUnitStandard_ID:2218;ZZLearnership:ZZLearnership_ID:160;ref:ZZLkpUnitStandardType:ZZUnitStandardType:2
*,2821,Y,ZZUnitStandard:ZZUnitStandard_ID:2221;ZZLearnership:ZZLearnership_ID:160;ref:ZZLkpUnitStandardType:ZZUnitStandardType:2
*,2822,Y,ZZUnitStandard:ZZUnitStandard_ID:2406;ZZLearnership:ZZLearnership_ID:160;ref:ZZLkpUnitStandardType:ZZUnitStandardType:2
*,2823,Y,ZZUnitStandard:ZZUnitStandard_ID:2578;ZZLearnership:ZZLearnership_ID:160;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,2824,Y,ZZUnitStandard:ZZUnitStandard_ID:2604;ZZLearnership:ZZLearnership_ID:160;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,2825,Y,ZZUnitStandard:ZZUnitStandard_ID:2909;ZZLearnership:ZZLearnership_ID:160;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,2826,Y,ZZUnitStandard:ZZUnitStandard_ID:3046;ZZLearnership:ZZLearnership_ID:160;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,2827,Y,ZZUnitStandard:ZZUnitStandard_ID:3048;ZZLearnership:ZZLearnership_ID:160;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,2828,Y,ZZUnitStandard:ZZUnitStandard_ID:3083;ZZLearnership:ZZLearnership_ID:160;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,2829,Y,ZZUnitStandard:ZZUnitStandard_ID:3258;ZZLearnership:ZZLearnership_ID:160;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,2830,Y,ZZUnitStandard:ZZUnitStandard_ID:3259;ZZLearnership:ZZLearnership_ID:160;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,2831,Y,ZZUnitStandard:ZZUnitStandard_ID:3260;ZZLearnership:ZZLearnership_ID:160;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,2832,Y,ZZUnitStandard:ZZUnitStandard_ID:3261;ZZLearnership:ZZLearnership_ID:160;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,2833,Y,ZZUnitStandard:ZZUnitStandard_ID:3262;ZZLearnership:ZZLearnership_ID:160;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,2834,Y,ZZUnitStandard:ZZUnitStandard_ID:3263;ZZLearnership:ZZLearnership_ID:160;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,2835,Y,ZZUnitStandard:ZZUnitStandard_ID:3264;ZZLearnership:ZZLearnership_ID:160;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,2836,Y,ZZUnitStandard:ZZUnitStandard_ID:3265;ZZLearnership:ZZLearnership_ID:160;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,2837,Y,ZZUnitStandard:ZZUnitStandard_ID:3266;ZZLearnership:ZZLearnership_ID:160;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,2838,Y,ZZUnitStandard:ZZUnitStandard_ID:3267;ZZLearnership:ZZLearnership_ID:160;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,2839,Y,ZZUnitStandard:ZZUnitStandard_ID:3268;ZZLearnership:ZZLearnership_ID:160;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,2840,Y,ZZUnitStandard:ZZUnitStandard_ID:3269;ZZLearnership:ZZLearnership_ID:160;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,2841,Y,ZZUnitStandard:ZZUnitStandard_ID:3270;ZZLearnership:ZZLearnership_ID:160;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,2842,Y,ZZUnitStandard:ZZUnitStandard_ID:3271;ZZLearnership:ZZLearnership_ID:160;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,2843,Y,ZZUnitStandard:ZZUnitStandard_ID:3272;ZZLearnership:ZZLearnership_ID:160;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,2844,Y,ZZUnitStandard:ZZUnitStandard_ID:3273;ZZLearnership:ZZLearnership_ID:160;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,2845,Y,ZZUnitStandard:ZZUnitStandard_ID:3274;ZZLearnership:ZZLearnership_ID:160;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,2846,Y,ZZUnitStandard:ZZUnitStandard_ID:3275;ZZLearnership:ZZLearnership_ID:160;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,2847,Y,ZZUnitStandard:ZZUnitStandard_ID:786;ZZLearnership:ZZLearnership_ID:161;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,2848,Y,ZZUnitStandard:ZZUnitStandard_ID:862;ZZLearnership:ZZLearnership_ID:161;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,2849,Y,ZZUnitStandard:ZZUnitStandard_ID:919;ZZLearnership:ZZLearnership_ID:161;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,2850,Y,ZZUnitStandard:ZZUnitStandard_ID:1189;ZZLearnership:ZZLearnership_ID:161;ref:ZZLkpUnitStandardType:ZZUnitStandardType:2
*,2851,Y,ZZUnitStandard:ZZUnitStandard_ID:1197;ZZLearnership:ZZLearnership_ID:161;ref:ZZLkpUnitStandardType:ZZUnitStandardType:2
*,2852,Y,ZZUnitStandard:ZZUnitStandard_ID:1198;ZZLearnership:ZZLearnership_ID:161;ref:ZZLkpUnitStandardType:ZZUnitStandardType:2
*,2853,Y,ZZUnitStandard:ZZUnitStandard_ID:2201;ZZLearnership:ZZLearnership_ID:161;ref:ZZLkpUnitStandardType:ZZUnitStandardType:2
*,2854,Y,ZZUnitStandard:ZZUnitStandard_ID:2202;ZZLearnership:ZZLearnership_ID:161;ref:ZZLkpUnitStandardType:ZZUnitStandardType:2
*,2855,Y,ZZUnitStandard:ZZUnitStandard_ID:2214;ZZLearnership:ZZLearnership_ID:161;ref:ZZLkpUnitStandardType:ZZUnitStandardType:2
*,2856,Y,ZZUnitStandard:ZZUnitStandard_ID:2215;ZZLearnership:ZZLearnership_ID:161;ref:ZZLkpUnitStandardType:ZZUnitStandardType:2
*,2857,Y,ZZUnitStandard:ZZUnitStandard_ID:2217;ZZLearnership:ZZLearnership_ID:161;ref:ZZLkpUnitStandardType:ZZUnitStandardType:2
*,2858,Y,ZZUnitStandard:ZZUnitStandard_ID:2218;ZZLearnership:ZZLearnership_ID:161;ref:ZZLkpUnitStandardType:ZZUnitStandardType:2
*,2859,Y,ZZUnitStandard:ZZUnitStandard_ID:2221;ZZLearnership:ZZLearnership_ID:161;ref:ZZLkpUnitStandardType:ZZUnitStandardType:2
*,2860,Y,ZZUnitStandard:ZZUnitStandard_ID:2406;ZZLearnership:ZZLearnership_ID:161;ref:ZZLkpUnitStandardType:ZZUnitStandardType:2
*,2861,Y,ZZUnitStandard:ZZUnitStandard_ID:2578;ZZLearnership:ZZLearnership_ID:161;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,2862,Y,ZZUnitStandard:ZZUnitStandard_ID:2604;ZZLearnership:ZZLearnership_ID:161;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,2863,Y,ZZUnitStandard:ZZUnitStandard_ID:2909;ZZLearnership:ZZLearnership_ID:161;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,2864,Y,ZZUnitStandard:ZZUnitStandard_ID:3046;ZZLearnership:ZZLearnership_ID:161;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,2865,Y,ZZUnitStandard:ZZUnitStandard_ID:3048;ZZLearnership:ZZLearnership_ID:161;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,2866,Y,ZZUnitStandard:ZZUnitStandard_ID:3083;ZZLearnership:ZZLearnership_ID:161;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,2867,Y,ZZUnitStandard:ZZUnitStandard_ID:3258;ZZLearnership:ZZLearnership_ID:161;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,2868,Y,ZZUnitStandard:ZZUnitStandard_ID:3259;ZZLearnership:ZZLearnership_ID:161;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,2869,Y,ZZUnitStandard:ZZUnitStandard_ID:3260;ZZLearnership:ZZLearnership_ID:161;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,2870,Y,ZZUnitStandard:ZZUnitStandard_ID:3261;ZZLearnership:ZZLearnership_ID:161;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,2871,Y,ZZUnitStandard:ZZUnitStandard_ID:3262;ZZLearnership:ZZLearnership_ID:161;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,2872,Y,ZZUnitStandard:ZZUnitStandard_ID:3263;ZZLearnership:ZZLearnership_ID:161;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,2873,Y,ZZUnitStandard:ZZUnitStandard_ID:3264;ZZLearnership:ZZLearnership_ID:161;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,2874,Y,ZZUnitStandard:ZZUnitStandard_ID:3265;ZZLearnership:ZZLearnership_ID:161;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,2875,Y,ZZUnitStandard:ZZUnitStandard_ID:3266;ZZLearnership:ZZLearnership_ID:161;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,2876,Y,ZZUnitStandard:ZZUnitStandard_ID:3267;ZZLearnership:ZZLearnership_ID:161;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,2877,Y,ZZUnitStandard:ZZUnitStandard_ID:3268;ZZLearnership:ZZLearnership_ID:161;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,2878,Y,ZZUnitStandard:ZZUnitStandard_ID:3269;ZZLearnership:ZZLearnership_ID:161;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,2879,Y,ZZUnitStandard:ZZUnitStandard_ID:3270;ZZLearnership:ZZLearnership_ID:161;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,2880,Y,ZZUnitStandard:ZZUnitStandard_ID:3271;ZZLearnership:ZZLearnership_ID:161;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,2881,Y,ZZUnitStandard:ZZUnitStandard_ID:3272;ZZLearnership:ZZLearnership_ID:161;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,2882,Y,ZZUnitStandard:ZZUnitStandard_ID:3273;ZZLearnership:ZZLearnership_ID:161;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,2883,Y,ZZUnitStandard:ZZUnitStandard_ID:3274;ZZLearnership:ZZLearnership_ID:161;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,2884,Y,ZZUnitStandard:ZZUnitStandard_ID:3275;ZZLearnership:ZZLearnership_ID:161;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,2885,Y,ZZUnitStandard:ZZUnitStandard_ID:699;ZZLearnership:ZZLearnership_ID:162;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,2886,Y,ZZUnitStandard:ZZUnitStandard_ID:786;ZZLearnership:ZZLearnership_ID:162;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,2887,Y,ZZUnitStandard:ZZUnitStandard_ID:862;ZZLearnership:ZZLearnership_ID:162;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,2888,Y,ZZUnitStandard:ZZUnitStandard_ID:919;ZZLearnership:ZZLearnership_ID:162;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,2889,Y,ZZUnitStandard:ZZUnitStandard_ID:922;ZZLearnership:ZZLearnership_ID:162;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,2890,Y,ZZUnitStandard:ZZUnitStandard_ID:930;ZZLearnership:ZZLearnership_ID:162;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,2891,Y,ZZUnitStandard:ZZUnitStandard_ID:980;ZZLearnership:ZZLearnership_ID:162;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,2892,Y,ZZUnitStandard:ZZUnitStandard_ID:987;ZZLearnership:ZZLearnership_ID:162;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,2893,Y,ZZUnitStandard:ZZUnitStandard_ID:1188;ZZLearnership:ZZLearnership_ID:162;ref:ZZLkpUnitStandardType:ZZUnitStandardType:2
*,2894,Y,ZZUnitStandard:ZZUnitStandard_ID:1189;ZZLearnership:ZZLearnership_ID:162;ref:ZZLkpUnitStandardType:ZZUnitStandardType:2
*,2895,Y,ZZUnitStandard:ZZUnitStandard_ID:1190;ZZLearnership:ZZLearnership_ID:162;ref:ZZLkpUnitStandardType:ZZUnitStandardType:2
*,2896,Y,ZZUnitStandard:ZZUnitStandard_ID:1196;ZZLearnership:ZZLearnership_ID:162;ref:ZZLkpUnitStandardType:ZZUnitStandardType:2
*,2897,Y,ZZUnitStandard:ZZUnitStandard_ID:1197;ZZLearnership:ZZLearnership_ID:162;ref:ZZLkpUnitStandardType:ZZUnitStandardType:2
*,2898,Y,ZZUnitStandard:ZZUnitStandard_ID:1198;ZZLearnership:ZZLearnership_ID:162;ref:ZZLkpUnitStandardType:ZZUnitStandardType:2
*,2899,Y,ZZUnitStandard:ZZUnitStandard_ID:1518;ZZLearnership:ZZLearnership_ID:162;ref:ZZLkpUnitStandardType:ZZUnitStandardType:2
*,2900,Y,ZZUnitStandard:ZZUnitStandard_ID:1543;ZZLearnership:ZZLearnership_ID:162;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,2901,Y,ZZUnitStandard:ZZUnitStandard_ID:2201;ZZLearnership:ZZLearnership_ID:162;ref:ZZLkpUnitStandardType:ZZUnitStandardType:2
*,2902,Y,ZZUnitStandard:ZZUnitStandard_ID:2202;ZZLearnership:ZZLearnership_ID:162;ref:ZZLkpUnitStandardType:ZZUnitStandardType:2
*,2903,Y,ZZUnitStandard:ZZUnitStandard_ID:2214;ZZLearnership:ZZLearnership_ID:162;ref:ZZLkpUnitStandardType:ZZUnitStandardType:2
*,2904,Y,ZZUnitStandard:ZZUnitStandard_ID:2215;ZZLearnership:ZZLearnership_ID:162;ref:ZZLkpUnitStandardType:ZZUnitStandardType:2
*,2905,Y,ZZUnitStandard:ZZUnitStandard_ID:2217;ZZLearnership:ZZLearnership_ID:162;ref:ZZLkpUnitStandardType:ZZUnitStandardType:2
*,2906,Y,ZZUnitStandard:ZZUnitStandard_ID:2218;ZZLearnership:ZZLearnership_ID:162;ref:ZZLkpUnitStandardType:ZZUnitStandardType:2
*,2907,Y,ZZUnitStandard:ZZUnitStandard_ID:2221;ZZLearnership:ZZLearnership_ID:162;ref:ZZLkpUnitStandardType:ZZUnitStandardType:2
*,2908,Y,ZZUnitStandard:ZZUnitStandard_ID:2406;ZZLearnership:ZZLearnership_ID:162;ref:ZZLkpUnitStandardType:ZZUnitStandardType:2
*,2909,Y,ZZUnitStandard:ZZUnitStandard_ID:2555;ZZLearnership:ZZLearnership_ID:162;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,2910,Y,ZZUnitStandard:ZZUnitStandard_ID:2578;ZZLearnership:ZZLearnership_ID:162;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,2911,Y,ZZUnitStandard:ZZUnitStandard_ID:2604;ZZLearnership:ZZLearnership_ID:162;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,2912,Y,ZZUnitStandard:ZZUnitStandard_ID:2909;ZZLearnership:ZZLearnership_ID:162;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,2913,Y,ZZUnitStandard:ZZUnitStandard_ID:3045;ZZLearnership:ZZLearnership_ID:162;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,2914,Y,ZZUnitStandard:ZZUnitStandard_ID:3046;ZZLearnership:ZZLearnership_ID:162;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,2915,Y,ZZUnitStandard:ZZUnitStandard_ID:3047;ZZLearnership:ZZLearnership_ID:162;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,2916,Y,ZZUnitStandard:ZZUnitStandard_ID:3048;ZZLearnership:ZZLearnership_ID:162;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,2917,Y,ZZUnitStandard:ZZUnitStandard_ID:3063;ZZLearnership:ZZLearnership_ID:162;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,2918,Y,ZZUnitStandard:ZZUnitStandard_ID:3064;ZZLearnership:ZZLearnership_ID:162;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,2919,Y,ZZUnitStandard:ZZUnitStandard_ID:3068;ZZLearnership:ZZLearnership_ID:162;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,2920,Y,ZZUnitStandard:ZZUnitStandard_ID:3074;ZZLearnership:ZZLearnership_ID:162;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,2921,Y,ZZUnitStandard:ZZUnitStandard_ID:3083;ZZLearnership:ZZLearnership_ID:162;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,2922,Y,ZZUnitStandard:ZZUnitStandard_ID:3088;ZZLearnership:ZZLearnership_ID:162;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,2923,Y,ZZUnitStandard:ZZUnitStandard_ID:3089;ZZLearnership:ZZLearnership_ID:162;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,2924,Y,ZZUnitStandard:ZZUnitStandard_ID:3090;ZZLearnership:ZZLearnership_ID:162;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,2925,Y,ZZUnitStandard:ZZUnitStandard_ID:3094;ZZLearnership:ZZLearnership_ID:162;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,2926,Y,ZZUnitStandard:ZZUnitStandard_ID:3096;ZZLearnership:ZZLearnership_ID:162;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,2927,Y,ZZUnitStandard:ZZUnitStandard_ID:3097;ZZLearnership:ZZLearnership_ID:162;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,2928,Y,ZZUnitStandard:ZZUnitStandard_ID:3101;ZZLearnership:ZZLearnership_ID:162;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,2929,Y,ZZUnitStandard:ZZUnitStandard_ID:3107;ZZLearnership:ZZLearnership_ID:162;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,2930,Y,ZZUnitStandard:ZZUnitStandard_ID:3109;ZZLearnership:ZZLearnership_ID:162;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,2931,Y,ZZUnitStandard:ZZUnitStandard_ID:3117;ZZLearnership:ZZLearnership_ID:162;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,2932,Y,ZZUnitStandard:ZZUnitStandard_ID:3125;ZZLearnership:ZZLearnership_ID:162;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,2933,Y,ZZUnitStandard:ZZUnitStandard_ID:3126;ZZLearnership:ZZLearnership_ID:162;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,2934,Y,ZZUnitStandard:ZZUnitStandard_ID:3128;ZZLearnership:ZZLearnership_ID:162;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,2935,Y,ZZUnitStandard:ZZUnitStandard_ID:3258;ZZLearnership:ZZLearnership_ID:162;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,2936,Y,ZZUnitStandard:ZZUnitStandard_ID:3259;ZZLearnership:ZZLearnership_ID:162;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,2937,Y,ZZUnitStandard:ZZUnitStandard_ID:3260;ZZLearnership:ZZLearnership_ID:162;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,2938,Y,ZZUnitStandard:ZZUnitStandard_ID:3261;ZZLearnership:ZZLearnership_ID:162;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,2939,Y,ZZUnitStandard:ZZUnitStandard_ID:3262;ZZLearnership:ZZLearnership_ID:162;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,2940,Y,ZZUnitStandard:ZZUnitStandard_ID:3263;ZZLearnership:ZZLearnership_ID:162;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,2941,Y,ZZUnitStandard:ZZUnitStandard_ID:3264;ZZLearnership:ZZLearnership_ID:162;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,2942,Y,ZZUnitStandard:ZZUnitStandard_ID:3265;ZZLearnership:ZZLearnership_ID:162;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,2943,Y,ZZUnitStandard:ZZUnitStandard_ID:3266;ZZLearnership:ZZLearnership_ID:162;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,2944,Y,ZZUnitStandard:ZZUnitStandard_ID:3267;ZZLearnership:ZZLearnership_ID:162;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,2945,Y,ZZUnitStandard:ZZUnitStandard_ID:3268;ZZLearnership:ZZLearnership_ID:162;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,2946,Y,ZZUnitStandard:ZZUnitStandard_ID:3269;ZZLearnership:ZZLearnership_ID:162;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,2947,Y,ZZUnitStandard:ZZUnitStandard_ID:3270;ZZLearnership:ZZLearnership_ID:162;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,2948,Y,ZZUnitStandard:ZZUnitStandard_ID:3271;ZZLearnership:ZZLearnership_ID:162;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,2949,Y,ZZUnitStandard:ZZUnitStandard_ID:3272;ZZLearnership:ZZLearnership_ID:162;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,2950,Y,ZZUnitStandard:ZZUnitStandard_ID:3273;ZZLearnership:ZZLearnership_ID:162;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,2951,Y,ZZUnitStandard:ZZUnitStandard_ID:3274;ZZLearnership:ZZLearnership_ID:162;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,2952,Y,ZZUnitStandard:ZZUnitStandard_ID:3275;ZZLearnership:ZZLearnership_ID:162;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,2953,Y,ZZUnitStandard:ZZUnitStandard_ID:1;ZZLearnership:ZZLearnership_ID:163;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,2954,Y,ZZUnitStandard:ZZUnitStandard_ID:2;ZZLearnership:ZZLearnership_ID:163;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,2955,Y,ZZUnitStandard:ZZUnitStandard_ID:3;ZZLearnership:ZZLearnership_ID:163;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,2956,Y,ZZUnitStandard:ZZUnitStandard_ID:919;ZZLearnership:ZZLearnership_ID:163;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,2957,Y,ZZUnitStandard:ZZUnitStandard_ID:961;ZZLearnership:ZZLearnership_ID:163;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,2958,Y,ZZUnitStandard:ZZUnitStandard_ID:962;ZZLearnership:ZZLearnership_ID:163;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,2959,Y,ZZUnitStandard:ZZUnitStandard_ID:985;ZZLearnership:ZZLearnership_ID:163;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,2960,Y,ZZUnitStandard:ZZUnitStandard_ID:1120;ZZLearnership:ZZLearnership_ID:163;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,2961,Y,ZZUnitStandard:ZZUnitStandard_ID:1185;ZZLearnership:ZZLearnership_ID:163;ref:ZZLkpUnitStandardType:ZZUnitStandardType:2
*,2962,Y,ZZUnitStandard:ZZUnitStandard_ID:1186;ZZLearnership:ZZLearnership_ID:163;ref:ZZLkpUnitStandardType:ZZUnitStandardType:2
*,2963,Y,ZZUnitStandard:ZZUnitStandard_ID:1189;ZZLearnership:ZZLearnership_ID:163;ref:ZZLkpUnitStandardType:ZZUnitStandardType:2
*,2964,Y,ZZUnitStandard:ZZUnitStandard_ID:1194;ZZLearnership:ZZLearnership_ID:163;ref:ZZLkpUnitStandardType:ZZUnitStandardType:2
*,2965,Y,ZZUnitStandard:ZZUnitStandard_ID:1197;ZZLearnership:ZZLearnership_ID:163;ref:ZZLkpUnitStandardType:ZZUnitStandardType:2
