AD_Org_ID[Name],ZZMigrationCode/K,IsActive,ZZLearnership_ID[ZZLearnershipCode],ZZUnitStandardType,ZZMigrateValues
*,339,Y,16Q160078291504,,ZZUnitStandard:ZZUnitStandard_id:143
*,340,Y,16Q160078291504,,ZZUnitStandard:ZZUnitStandard_id:494
*,341,Y,16Q160078291504,,ZZUnitStandard:ZZUnitStandard_id:496
*,342,Y,16Q160078291504,,ZZUnitStandard:ZZUnitStandard_id:497
*,343,Y,16Q160078291504,,ZZUnitStandard:ZZUnitStandard_id:499
*,344,Y,16Q160078291504,,ZZUnitStandard:ZZUnitStandard_id:646
*,345,Y,16Q160078291504,,ZZUnitStandard:ZZUnitStandard_id:647
*,346,Y,16Q160078291504,,ZZUnitStandard:ZZUnitStandard_id:1189
*,347,Y,16Q160078291504,,ZZUnitStandard:ZZUnitStandard_id:1191
*,348,Y,16Q160078291504,,ZZUnitStandard:ZZUnitStandard_id:1197
*,349,Y,16Q160078291504,,ZZUnitStandard:ZZUnitStandard_id:1312
*,350,Y,16Q160078291504,,ZZUnitStandard:ZZUnitStandard_id:1313
*,351,Y,16Q160078291504,,ZZUnitStandard:ZZUnitStandard_id:1314
*,352,Y,16Q160078291504,,ZZUnitStandard:ZZUnitStandard_id:2013
*,353,Y,16Q160078291504,,ZZUnitStandard:ZZUnitStandard_id:2014
*,354,Y,16Q160078291504,,ZZUnitStandard:ZZUnitStandard_id:2201
*,355,Y,16Q160078291504,,ZZUnitStandard:ZZUnitStandard_id:2202
*,356,Y,16Q160078291504,,ZZUnitStandard:ZZUnitStandard_id:2214
*,357,Y,16Q160078291504,,ZZUnitStandard:ZZUnitStandard_id:2215
*,358,Y,16Q160078291504,,ZZUnitStandard:ZZUnitStandard_id:2217
*,359,Y,16Q160078291504,,ZZUnitStandard:ZZUnitStandard_id:2218
*,360,Y,16Q160078291504,,ZZUnitStandard:ZZUnitStandard_id:2221
*,361,Y,16Q160078291504,,ZZUnitStandard:ZZUnitStandard_id:2406
*,362,Y,16Q160083471662 ,,ZZUnitStandard:ZZUnitStandard_id:259
*,363,Y,16Q160083471662 ,,ZZUnitStandard:ZZUnitStandard_id:357
*,364,Y,16Q160083471662 ,,ZZUnitStandard:ZZUnitStandard_id:363
*,365,Y,16Q160083471662 ,,ZZUnitStandard:ZZUnitStandard_id:364
*,366,Y,16Q160083471662 ,,ZZUnitStandard:ZZUnitStandard_id:366
*,367,Y,16Q160083471662 ,,ZZUnitStandard:ZZUnitStandard_id:1185
*,368,Y,16Q160083471662 ,,ZZUnitStandard:ZZUnitStandard_id:1186
*,369,Y,16Q160083471662 ,,ZZUnitStandard:ZZUnitStandard_id:1194
*,370,Y,16Q160083471662 ,,ZZUnitStandard:ZZUnitStandard_id:1450
*,371,Y,16Q160083471662 ,,ZZUnitStandard:ZZUnitStandard_id:1461
*,372,Y,16Q160083471662 ,,ZZUnitStandard:ZZUnitStandard_id:1469
*,373,Y,16Q160083471662 ,,ZZUnitStandard:ZZUnitStandard_id:1514
*,374,Y,16Q160083471662 ,,ZZUnitStandard:ZZUnitStandard_id:1516
*,375,Y,16Q160083471662 ,,ZZUnitStandard:ZZUnitStandard_id:1722
*,376,Y,16Q160083471662 ,,ZZUnitStandard:ZZUnitStandard_id:1727
*,377,Y,16Q160083471662 ,,ZZUnitStandard:ZZUnitStandard_id:1890
*,378,Y,16Q160083471662 ,,ZZUnitStandard:ZZUnitStandard_id:1891
*,379,Y,16Q160083471662 ,,ZZUnitStandard:ZZUnitStandard_id:1892
*,380,Y,16Q160083471662 ,,ZZUnitStandard:ZZUnitStandard_id:1893
*,381,Y,16Q160083471662 ,,ZZUnitStandard:ZZUnitStandard_id:1894
*,382,Y,16Q160083471662 ,,ZZUnitStandard:ZZUnitStandard_id:1895
*,383,Y,16Q160083471662 ,,ZZUnitStandard:ZZUnitStandard_id:1896
*,384,Y,16Q160083471662 ,,ZZUnitStandard:ZZUnitStandard_id:1900
*,385,Y,16Q160083471662 ,,ZZUnitStandard:ZZUnitStandard_id:1901
*,386,Y,16Q160083471662 ,,ZZUnitStandard:ZZUnitStandard_id:2020
*,387,Y,16Q160083471662 ,,ZZUnitStandard:ZZUnitStandard_id:2025
*,388,Y,16Q160083471662 ,,ZZUnitStandard:ZZUnitStandard_id:2139
*,389,Y,16Q160083471662 ,,ZZUnitStandard:ZZUnitStandard_id:2140
*,390,Y,16Q160083471662 ,,ZZUnitStandard:ZZUnitStandard_id:2325
*,391,Y,16Q160083471662 ,,ZZUnitStandard:ZZUnitStandard_id:2326
*,392,Y,16Q160083471662 ,,ZZUnitStandard:ZZUnitStandard_id:2327
*,393,Y,16Q160083471662 ,,ZZUnitStandard:ZZUnitStandard_id:2328
*,394,Y,16Q160083471662 ,,ZZUnitStandard:ZZUnitStandard_id:2340
*,395,Y,16Q160083471662 ,,ZZUnitStandard:ZZUnitStandard_id:2363
*,396,Y,16Q160083471662 ,,ZZUnitStandard:ZZUnitStandard_id:2404
*,397,Y,16Q160083471662 ,,ZZUnitStandard:ZZUnitStandard_id:2405
*,398,Y,16Q160083471662 ,,ZZUnitStandard:ZZUnitStandard_id:2446
*,399,Y,16Q160083471662 ,,ZZUnitStandard:ZZUnitStandard_id:2450
*,400,Y,16Q160083471662 ,,ZZUnitStandard:ZZUnitStandard_id:2452
*,401,Y,16Q160083471662 ,,ZZUnitStandard:ZZUnitStandard_id:2453
*,402,Y,16Q160083471662 ,,ZZUnitStandard:ZZUnitStandard_id:2455
*,403,Y,16Q160083471662 ,,ZZUnitStandard:ZZUnitStandard_id:2456
*,404,Y,16Q160083471662 ,,ZZUnitStandard:ZZUnitStandard_id:2457
*,405,Y,16Q160083471662 ,,ZZUnitStandard:ZZUnitStandard_id:2458
*,406,Y,16Q160083471662 ,,ZZUnitStandard:ZZUnitStandard_id:2459
*,407,Y,16Q160083471662 ,,ZZUnitStandard:ZZUnitStandard_id:2460
*,408,Y,16Q160083471662 ,,ZZUnitStandard:ZZUnitStandard_id:2462
*,409,Y,16Q160085291714 ,,ZZUnitStandard:ZZUnitStandard_id:152
*,410,Y,16Q160085291714 ,,ZZUnitStandard:ZZUnitStandard_id:185
*,411,Y,16Q160085291714 ,,ZZUnitStandard:ZZUnitStandard_id:285
*,412,Y,16Q160085291714 ,,ZZUnitStandard:ZZUnitStandard_id:1189
*,413,Y,16Q160085291714 ,,ZZUnitStandard:ZZUnitStandard_id:1197
*,414,Y,16Q160085291714 ,,ZZUnitStandard:ZZUnitStandard_id:1198
*,415,Y,16Q160085291714 ,,ZZUnitStandard:ZZUnitStandard_id:1289
*,416,Y,16Q160085291714 ,,ZZUnitStandard:ZZUnitStandard_id:1477
*,417,Y,16Q160085291714 ,,ZZUnitStandard:ZZUnitStandard_id:2201
*,418,Y,16Q160085291714 ,,ZZUnitStandard:ZZUnitStandard_id:2202
*,419,Y,16Q160085291714 ,,ZZUnitStandard:ZZUnitStandard_id:2214
*,420,Y,16Q160085291714 ,,ZZUnitStandard:ZZUnitStandard_id:2215
*,421,Y,16Q160085291714 ,,ZZUnitStandard:ZZUnitStandard_id:2217
*,422,Y,16Q160085291714 ,,ZZUnitStandard:ZZUnitStandard_id:2218
*,423,Y,16Q160085291714 ,,ZZUnitStandard:ZZUnitStandard_id:2221
*,424,Y,16Q160085291714 ,,ZZUnitStandard:ZZUnitStandard_id:2406
*,425,Y,16Q160085291714 ,,ZZUnitStandard:ZZUnitStandard_id:2424
*,426,Y,16Q160085291714 ,,ZZUnitStandard:ZZUnitStandard_id:2427
*,427,Y,16Q160085291714 ,,ZZUnitStandard:ZZUnitStandard_id:2451
*,428,Y,16Q160085291714 ,,ZZUnitStandard:ZZUnitStandard_id:2465
*,429,Y,16Q160085291714 ,,ZZUnitStandard:ZZUnitStandard_id:2466
*,430,Y,16Q160085291714 ,,ZZUnitStandard:ZZUnitStandard_id:2467
*,431,Y,16Q160085291714 ,,ZZUnitStandard:ZZUnitStandard_id:2468
*,432,Y,16Q160085291714 ,,ZZUnitStandard:ZZUnitStandard_id:2469
*,433,Y,16Q160085291714 ,,ZZUnitStandard:ZZUnitStandard_id:2470
*,434,Y,16Q160085291714 ,,ZZUnitStandard:ZZUnitStandard_id:2471
*,435,Y,16Q160085291714 ,,ZZUnitStandard:ZZUnitStandard_id:2472
*,436,Y,16Q160085291714 ,,ZZUnitStandard:ZZUnitStandard_id:2473
*,437,Y,16Q160085291714 ,,ZZUnitStandard:ZZUnitStandard_id:2474
*,438,Y,16Q160077471413,,ZZUnitStandard:ZZUnitStandard_id:151
*,439,Y,16Q160077471413,,ZZUnitStandard:ZZUnitStandard_id:161
*,440,Y,16Q160077471413,,ZZUnitStandard:ZZUnitStandard_id:245
*,441,Y,16Q160077471413,,ZZUnitStandard:ZZUnitStandard_id:248
*,442,Y,16Q160077471413,,ZZUnitStandard:ZZUnitStandard_id:265
*,443,Y,16Q160077471413,,ZZUnitStandard:ZZUnitStandard_id:271
*,444,Y,16Q160077471413,,ZZUnitStandard:ZZUnitStandard_id:275
*,445,Y,16Q160077471413,,ZZUnitStandard:ZZUnitStandard_id:276
*,446,Y,16Q160077471413,,ZZUnitStandard:ZZUnitStandard_id:277
*,447,Y,16Q160077471413,,ZZUnitStandard:ZZUnitStandard_id:289
*,448,Y,16Q160077471413,,ZZUnitStandard:ZZUnitStandard_id:328
*,449,Y,16Q160077471413,,ZZUnitStandard:ZZUnitStandard_id:340
*,450,Y,16Q160077471413,,ZZUnitStandard:ZZUnitStandard_id:341
*,451,Y,16Q160077471413,,ZZUnitStandard:ZZUnitStandard_id:346
*,452,Y,16Q160077471413,,ZZUnitStandard:ZZUnitStandard_id:374
*,453,Y,16Q160077471413,,ZZUnitStandard:ZZUnitStandard_id:1188
*,454,Y,16Q160077471413,,ZZUnitStandard:ZZUnitStandard_id:1190
*,455,Y,16Q160077471413,,ZZUnitStandard:ZZUnitStandard_id:1196
*,456,Y,16Q160077471413,,ZZUnitStandard:ZZUnitStandard_id:1476
*,457,Y,16Q160077471413,,ZZUnitStandard:ZZUnitStandard_id:1477
*,458,Y,16Q160077471413,,ZZUnitStandard:ZZUnitStandard_id:1508
*,459,Y,16Q160077471413,,ZZUnitStandard:ZZUnitStandard_id:1509
*,460,Y,16Q160077471413,,ZZUnitStandard:ZZUnitStandard_id:1518
*,461,Y,16Q160077471413,,ZZUnitStandard:ZZUnitStandard_id:2002
*,462,Y,16Q160077471413,,ZZUnitStandard:ZZUnitStandard_id:2201
*,463,Y,16Q160077471413,,ZZUnitStandard:ZZUnitStandard_id:2202
*,464,Y,16Q160077471413,,ZZUnitStandard:ZZUnitStandard_id:2218
*,465,Y,16Q160077471413,,ZZUnitStandard:ZZUnitStandard_id:2221
*,466,Y,16Q160077471413,,ZZUnitStandard:ZZUnitStandard_id:2409
*,467,Y,16Q160077471413,,ZZUnitStandard:ZZUnitStandard_id:2410
*,468,Y,16Q160077471413,,ZZUnitStandard:ZZUnitStandard_id:2411
*,469,Y,16Q160077471413,,ZZUnitStandard:ZZUnitStandard_id:2412
*,470,Y,16Q160077471413,,ZZUnitStandard:ZZUnitStandard_id:2413
*,471,Y,16Q160077471413,,ZZUnitStandard:ZZUnitStandard_id:2414
*,472,Y,16Q160077471413,,ZZUnitStandard:ZZUnitStandard_id:2415
*,473,Y,16Q160077471413,,ZZUnitStandard:ZZUnitStandard_id:2416
*,474,Y,16Q160077471413,,ZZUnitStandard:ZZUnitStandard_id:2417
*,475,Y,16Q160077471413,,ZZUnitStandard:ZZUnitStandard_id:2418
*,476,Y,16Q160077471413,,ZZUnitStandard:ZZUnitStandard_id:2419
*,477,Y,16Q160077471413,,ZZUnitStandard:ZZUnitStandard_id:2420
*,478,Y,16Q160077471413,,ZZUnitStandard:ZZUnitStandard_id:2421
*,479,Y,16Q160077471413,,ZZUnitStandard:ZZUnitStandard_id:2422
*,480,Y,16Q160077471413,,ZZUnitStandard:ZZUnitStandard_id:2423
*,481,Y,16Q160077471413,,ZZUnitStandard:ZZUnitStandard_id:2424
*,482,Y,16Q160077471413,,ZZUnitStandard:ZZUnitStandard_id:2425
*,483,Y,16Q160077471413,,ZZUnitStandard:ZZUnitStandard_id:2426
*,484,Y,16Q160077471413,,ZZUnitStandard:ZZUnitStandard_id:2427
*,485,Y,16Q160077471413,,ZZUnitStandard:ZZUnitStandard_id:2464
*,486,Y,16Q160084441413 ,,ZZUnitStandard:ZZUnitStandard_id:151
*,487,Y,16Q160084441413 ,,ZZUnitStandard:ZZUnitStandard_id:161
*,488,Y,16Q160084441413 ,,ZZUnitStandard:ZZUnitStandard_id:245
*,489,Y,16Q160084441413 ,,ZZUnitStandard:ZZUnitStandard_id:248
*,490,Y,16Q160084441413 ,,ZZUnitStandard:ZZUnitStandard_id:265
*,491,Y,16Q160084441413 ,,ZZUnitStandard:ZZUnitStandard_id:271
*,492,Y,16Q160084441413 ,,ZZUnitStandard:ZZUnitStandard_id:275
*,493,Y,16Q160084441413 ,,ZZUnitStandard:ZZUnitStandard_id:276
*,494,Y,16Q160084441413 ,,ZZUnitStandard:ZZUnitStandard_id:277
*,495,Y,16Q160084441413 ,,ZZUnitStandard:ZZUnitStandard_id:289
*,496,Y,16Q160084441413 ,,ZZUnitStandard:ZZUnitStandard_id:328
*,497,Y,16Q160084441413 ,,ZZUnitStandard:ZZUnitStandard_id:340
*,498,Y,16Q160084441413 ,,ZZUnitStandard:ZZUnitStandard_id:341
*,499,Y,16Q160084441413 ,,ZZUnitStandard:ZZUnitStandard_id:346
*,500,Y,16Q160084441413 ,,ZZUnitStandard:ZZUnitStandard_id:374
*,501,Y,16Q160084441413 ,,ZZUnitStandard:ZZUnitStandard_id:1188
*,502,Y,16Q160084441413 ,,ZZUnitStandard:ZZUnitStandard_id:1190
*,503,Y,16Q160084441413 ,,ZZUnitStandard:ZZUnitStandard_id:1196
*,504,Y,16Q160084441413 ,,ZZUnitStandard:ZZUnitStandard_id:1476
*,505,Y,16Q160084441413 ,,ZZUnitStandard:ZZUnitStandard_id:1477
*,506,Y,16Q160084441413 ,,ZZUnitStandard:ZZUnitStandard_id:1508
*,507,Y,16Q160084441413 ,,ZZUnitStandard:ZZUnitStandard_id:1509
*,508,Y,16Q160084441413 ,,ZZUnitStandard:ZZUnitStandard_id:1518
*,509,Y,16Q160084441413 ,,ZZUnitStandard:ZZUnitStandard_id:2002
*,510,Y,16Q160084441413 ,,ZZUnitStandard:ZZUnitStandard_id:2201
*,511,Y,16Q160084441413 ,,ZZUnitStandard:ZZUnitStandard_id:2202
*,512,Y,16Q160084441413 ,,ZZUnitStandard:ZZUnitStandard_id:2218
*,513,Y,16Q160084441413 ,,ZZUnitStandard:ZZUnitStandard_id:2221
*,514,Y,16Q160084441413 ,,ZZUnitStandard:ZZUnitStandard_id:2409
*,515,Y,16Q160084441413 ,,ZZUnitStandard:ZZUnitStandard_id:2410
*,516,Y,16Q160084441413 ,,ZZUnitStandard:ZZUnitStandard_id:2411
*,517,Y,16Q160084441413 ,,ZZUnitStandard:ZZUnitStandard_id:2412
*,518,Y,16Q160084441413 ,,ZZUnitStandard:ZZUnitStandard_id:2413
*,519,Y,16Q160084441413 ,,ZZUnitStandard:ZZUnitStandard_id:2414
*,520,Y,16Q160084441413 ,,ZZUnitStandard:ZZUnitStandard_id:2415
*,521,Y,16Q160084441413 ,,ZZUnitStandard:ZZUnitStandard_id:2416
*,522,Y,16Q160084441413 ,,ZZUnitStandard:ZZUnitStandard_id:2417
*,523,Y,16Q160084441413 ,,ZZUnitStandard:ZZUnitStandard_id:2418
*,524,Y,16Q160084441413 ,,ZZUnitStandard:ZZUnitStandard_id:2419
*,525,Y,16Q160084441413 ,,ZZUnitStandard:ZZUnitStandard_id:2420
*,526,Y,16Q160084441413 ,,ZZUnitStandard:ZZUnitStandard_id:2421
*,527,Y,16Q160084441413 ,,ZZUnitStandard:ZZUnitStandard_id:2422
*,528,Y,16Q160084441413 ,,ZZUnitStandard:ZZUnitStandard_id:2423
*,529,Y,16Q160084441413 ,,ZZUnitStandard:ZZUnitStandard_id:2424
*,530,Y,16Q160084441413 ,,ZZUnitStandard:ZZUnitStandard_id:2425
*,531,Y,16Q160084441413 ,,ZZUnitStandard:ZZUnitStandard_id:2426
*,532,Y,16Q160084441413 ,,ZZUnitStandard:ZZUnitStandard_id:2427
*,533,Y,16Q160084441413 ,,ZZUnitStandard:ZZUnitStandard_id:2464
*,534,Y,16Q160092282344,,ZZUnitStandard:ZZUnitStandard_id:281
*,535,Y,16Q160092282344,,ZZUnitStandard:ZZUnitStandard_id:1127
*,536,Y,16Q160092282344,,ZZUnitStandard:ZZUnitStandard_id:1189
*,537,Y,16Q160092282344,,ZZUnitStandard:ZZUnitStandard_id:1197
*,538,Y,16Q160092282344,,ZZUnitStandard:ZZUnitStandard_id:1198
*,539,Y,16Q160092282344,,ZZUnitStandard:ZZUnitStandard_id:1702
*,540,Y,16Q160092282344,,ZZUnitStandard:ZZUnitStandard_id:2201
*,541,Y,16Q160092282344,,ZZUnitStandard:ZZUnitStandard_id:2202
*,542,Y,16Q160092282344,,ZZUnitStandard:ZZUnitStandard_id:2214
*,543,Y,16Q160092282344,,ZZUnitStandard:ZZUnitStandard_id:2215
*,544,Y,16Q160092282344,,ZZUnitStandard:ZZUnitStandard_id:2217
*,545,Y,16Q160092282344,,ZZUnitStandard:ZZUnitStandard_id:2218
*,546,Y,16Q160092282344,,ZZUnitStandard:ZZUnitStandard_id:2221
*,547,Y,16Q160092282344,,ZZUnitStandard:ZZUnitStandard_id:2406
*,548,Y,16Q160092282344,,ZZUnitStandard:ZZUnitStandard_id:2509
*,549,Y,16Q160092282344,,ZZUnitStandard:ZZUnitStandard_id:2513
*,550,Y,16Q160092282344,,ZZUnitStandard:ZZUnitStandard_id:2514
*,551,Y,16Q160092282344,,ZZUnitStandard:ZZUnitStandard_id:2515
*,552,Y,16Q160092282344,,ZZUnitStandard:ZZUnitStandard_id:2516
*,553,Y,16Q160092282344,,ZZUnitStandard:ZZUnitStandard_id:2517
*,554,Y,16Q160092282344,,ZZUnitStandard:ZZUnitStandard_id:2518
*,555,Y,16Q160092282344,,ZZUnitStandard:ZZUnitStandard_id:2519
*,556,Y,16Q160092282344,,ZZUnitStandard:ZZUnitStandard_id:2520
*,557,Y,16Q160092282344,,ZZUnitStandard:ZZUnitStandard_id:2521
*,558,Y,16Q160092282344,,ZZUnitStandard:ZZUnitStandard_id:2522
*,559,Y,16Q160092282344,,ZZUnitStandard:ZZUnitStandard_id:2523
*,560,Y,16Q160092282344,,ZZUnitStandard:ZZUnitStandard_id:2524
*,561,Y,16Q160092282344,,ZZUnitStandard:ZZUnitStandard_id:2525
*,562,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:260
*,563,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:654
*,564,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:770
*,565,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:920
*,566,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:940
*,567,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:980
*,568,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2222
*,569,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2227
*,570,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2228
*,571,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2230
*,572,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2233
*,573,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2235
*,574,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2236
*,575,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2237
*,576,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2238
*,577,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2239
*,578,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2240
*,579,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2241
*,580,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2243
*,581,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2244
*,582,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2245
*,583,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2246
*,584,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2247
*,585,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2248
*,586,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2249
*,587,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2250
*,588,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2253
*,589,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2254
*,590,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2255
*,591,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2256
*,592,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2257
*,593,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2260
*,594,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2261
*,595,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2263
*,596,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2264
*,597,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2265
*,598,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2266
*,599,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2267
*,600,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2269
*,601,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2270
*,602,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2271
*,603,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2273
*,604,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2279
*,605,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2282
*,606,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2283
*,607,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2284
*,608,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2285
*,609,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2286
*,610,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2287
*,611,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2288
*,612,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2289
*,613,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2290
*,614,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2291
*,615,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2292
*,616,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2293
*,617,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2294
*,618,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2295
*,619,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2296
*,620,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2297
*,621,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2298
*,622,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2299
*,623,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2300
*,624,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2301
*,625,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2302
*,626,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2303
*,627,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2304
*,628,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2305
*,629,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2306
*,630,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2307
*,631,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2308
*,632,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2309
*,633,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2310
*,634,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2311
*,635,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2312
*,636,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2313
*,637,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2314
*,638,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2315
*,639,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2316
*,640,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2317
*,641,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2318
*,642,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2319
*,643,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2320
*,644,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2321
*,645,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2322
*,646,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2323
*,647,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2324
*,648,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2362
*,649,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2363
*,650,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2364
*,651,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2365
*,652,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2366
*,653,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2441
*,654,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2442
*,655,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2443
*,656,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2444
*,657,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2445
*,658,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2526
*,659,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2527
*,660,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2528
*,661,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2529
*,662,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2530
*,663,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2531
*,664,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2532
*,665,Y,16Q160086991302 ,,ZZUnitStandard:ZZUnitStandard_id:2613
*,666,Y,16Q160089991302,,ZZUnitStandard:ZZUnitStandard_id:260
*,667,Y,16Q160089991302,,ZZUnitStandard:ZZUnitStandard_id:654
