"AD_Org_ID[Name]","ZZMigrationCode/K","IsActive","ZZModuleCode","ZZModuleTitle","ZZCredits","Registrationstartdate","Registrationenddate","ZZLastEnrolmentDate","ZZLastAchievementDate","ZZMigrateValues"
*,83,Y,"671202000-PM-08","Disassemble, clean and inspect mechanical sub-assemblies and machines",6,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:18;ref:ZZLkpLearningType:ZZLearningType:1;ref:ZZLkpModuleType:ZZModuleType:1
*,84,Y,"671202000-PM-09",Replace components and assemble mechanical sub-assemblies and machines,6,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:18;ref:ZZLkpLearningType:ZZLearningType:1;ref:ZZLkpModuleType:ZZModuleType:1
*,85,Y,"671202000-PM-10",Do fault-finding on mechanical sub-assemblies and machines,12,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:18;ref:ZZLkpLearningType:ZZLearningType:1;ref:ZZLkpModuleType:ZZModuleType:1
*,86,Y,"671202000-PM-11",Repair mechanical sub-assemblies and machines,12,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:18;ref:ZZLkpLearningType:ZZLearningType:1;ref:ZZLkpModuleType:ZZModuleType:1
*,87,Y,"671202000-PM-12",Perform fault-finding on and repair electrical and electronic circuits,14,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:18;ref:ZZLkpLearningType:ZZLearningType:1;ref:ZZLkpModuleType:ZZModuleType:1
*,88,Y,"671202000-PM-13","Dismantle, test and reassemble electrical machinery",12,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:18;ref:ZZLkpLearningType:ZZLearningType:1;ref:ZZLkpModuleType:ZZModuleType:1
*,89,Y,"671202000-PM-14",Install and commission mechanical sub-assemblies and machines,12,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:18;ref:ZZLkpLearningType:ZZLearningType:1;ref:ZZLkpModuleType:ZZModuleType:1
*,90,Y,"671202000-PM-15",Test and verify electrical equipment and systems,10,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:18;ref:ZZLkpLearningType:ZZLearningType:1;ref:ZZLkpModuleType:ZZModuleType:1
*,91,Y,"671202000-PM-16",Design and modify electrical circuits,10,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:18;ref:ZZLkpLearningType:ZZLearningType:1;ref:ZZLkpModuleType:ZZModuleType:1
*,92,Y,"671202000-PM-17",Design flow circuits,4,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:18;ref:ZZLkpLearningType:ZZLearningType:1;ref:ZZLkpModuleType:ZZModuleType:1
*,93,Y,"671202000-WM-01",Maintenance processes for industrial machinery,48,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:18;ref:ZZLkpLearningType:ZZLearningType:3;ref:ZZLkpModuleType:ZZModuleType:1
*,94,Y,"671202000-WM-02",Fabrication of mechanical components,8,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:18;ref:ZZLkpLearningType:ZZLearningType:1;ref:ZZLkpModuleType:ZZModuleType:1
*,95,Y,"671202000-WM-03",Fault-finding and repair of industrial machinery,108,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:18;ref:ZZLkpLearningType:ZZLearningType:3;ref:ZZLkpModuleType:ZZModuleType:1
*,96,Y,"671202000-WM-04",Overhauling of electrical and mechanical sub-assemblies and machines,54,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:18;ref:ZZLkpLearningType:ZZLearningType:3;ref:ZZLkpModuleType:ZZModuleType:1
*,97,Y,"671202000-WM-05",Installation and commissioning of industrial machinery,108,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:18;ref:ZZLkpLearningType:ZZLearningType:3;ref:ZZLkpModuleType:ZZModuleType:1
*,98,Y,"653306-000-01-KM-01",Workplace Fundamentals,9,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2026-07-30 00:00:00.000,2029-07-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:2;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:18;ref:ZZLkpLearningType:ZZLearningType:2;ref:ZZLkpModuleType:ZZModuleType:1
*,99,Y,"653306-000-01-KM-02",Foundational Concepts for Mechanics,14,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2026-07-30 00:00:00.000,2029-07-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:2;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:18;ref:ZZLkpLearningType:ZZLearningType:2;ref:ZZLkpModuleType:ZZModuleType:1
*,100,Y,"653306-000-01-KM-03",Vehicle and Equipment Fundamentals,8,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2026-07-30 00:00:00.000,2029-07-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:2;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:18;ref:ZZLkpLearningType:ZZLearningType:2;ref:ZZLkpModuleType:ZZModuleType:1
*,101,Y,"653306-000-01-KM-04",Basic Engine Systems,8,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2026-07-30 00:00:00.000,2029-07-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:2;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:18;ref:ZZLkpLearningType:ZZLearningType:2;ref:ZZLkpModuleType:ZZModuleType:1
*,102,Y,"653306-000-01-KM-05","Vehicle, Equipment and Propulsion Systems",13,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2026-07-30 00:00:00.000,2029-07-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:18;ref:ZZLkpLearningType:ZZLearningType:2;ref:ZZLkpModuleType:ZZModuleType:1
*,103,Y,"653306-000-01-KM-06","Electrical Systems and Basic Electronic, Hydraulic and Pneumatic Principles",16,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2026-07-30 00:00:00.000,2029-07-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:18;ref:ZZLkpLearningType:ZZLearningType:2;ref:ZZLkpModuleType:ZZModuleType:1
*,104,Y,"653306-000-01-KM-07",Advanced Vehicle and Equipment Systems,30,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2026-07-30 00:00:00.000,2029-07-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:18;ref:ZZLkpLearningType:ZZLearningType:2;ref:ZZLkpModuleType:ZZModuleType:1
*,105,Y,"653306-000-01-KM-08",Problem Solving and Engine Optimisation,10,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2026-07-30 00:00:00.000,2029-07-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:18;ref:ZZLkpLearningType:ZZLearningType:2;ref:ZZLkpModuleType:ZZModuleType:1
*,106,Y,"653306-000-01-PM-01",Work Safely and Respond to Emergencies,6,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2026-07-30 00:00:00.000,2029-07-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:2;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:18;ref:ZZLkpLearningType:ZZLearningType:1;ref:ZZLkpModuleType:ZZModuleType:1
*,107,Y,"653306-000-01-PM-02",Use Tools and Equipment,20,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2026-07-30 00:00:00.000,2029-07-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:2;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:18;ref:ZZLkpLearningType:ZZLearningType:1;ref:ZZLkpModuleType:ZZModuleType:1
*,108,Y,"653306-000-01-PM-03",Cut and Join Metals,5,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2026-07-30 00:00:00.000,2029-07-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:2;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:18;ref:ZZLkpLearningType:ZZLearningType:1;ref:ZZLkpModuleType:ZZModuleType:1
*,109,Y,"653306-000-01-PM-04","Remove and Install Mechanical Components (Gaskets, Seals, Bearings and Locking Devices)",6,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2026-07-30 00:00:00.000,2029-07-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:2;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:18;ref:ZZLkpLearningType:ZZLearningType:1;ref:ZZLkpModuleType:ZZModuleType:1
*,110,Y,"653306-000-01-PM-05",Work with Auto-electric and Auto-electronic Components,2,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2026-07-30 00:00:00.000,2029-07-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:2;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:18;ref:ZZLkpLearningType:ZZLearningType:1;ref:ZZLkpModuleType:ZZModuleType:1
*,111,Y,"653306-000-01-PM-06",Work with Fluid Power Components,2,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2026-07-30 00:00:00.000,2029-07-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:2;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:18;ref:ZZLkpLearningType:ZZLearningType:1;ref:ZZLkpModuleType:ZZModuleType:1
*,112,Y,"653306-000-01-PM-07",Maintain and Service Vehicles and Vehicle Components,5,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2026-07-30 00:00:00.000,2029-07-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:2;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:18;ref:ZZLkpLearningType:ZZLearningType:1;ref:ZZLkpModuleType:ZZModuleType:1
*,113,Y,"653306-000-01-PM-08","Dismantle, Assess and Reassemble Engines and Engine Sub-assemblies",16,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2026-07-30 00:00:00.000,2029-07-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:18;ref:ZZLkpLearningType:ZZLearningType:1;ref:ZZLkpModuleType:ZZModuleType:1
*,114,Y,"653306-000-01-PM-09","Dismantle, Assess and Reassemble Cooling Systems",8,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2026-07-30 00:00:00.000,2029-07-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:18;ref:ZZLkpLearningType:ZZLearningType:1;ref:ZZLkpModuleType:ZZModuleType:1
*,115,Y,"653306-000-01-PM-10","Dismantle, Assess and Reassemble Brake Systems (including Hydraulic and Pneumatic Components)",5,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2025-07-30 00:00:00.000,2029-07-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:18;ref:ZZLkpLearningType:ZZLearningType:1;ref:ZZLkpModuleType:ZZModuleType:1
*,116,Y,"653306-000-01-PM-11","Dismantle, Assess and Reassemble Drive Train System Components",5,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2025-07-30 00:00:00.000,2029-07-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:18;ref:ZZLkpLearningType:ZZLearningType:1;ref:ZZLkpModuleType:ZZModuleType:1
*,117,Y,"653306-000-01-PM-12","Dismantle, Assess and Reassemble Steering and Suspension Systems (including Hydraulic and Pneumatic Components)",5,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2026-07-30 00:00:00.000,2029-07-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:18;ref:ZZLkpLearningType:ZZLearningType:1;ref:ZZLkpModuleType:ZZModuleType:1
*,118,Y,"653306-000-01-PM-13","Dismantle, Assess and Reassemble Basic Hydraulic Systems",5,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2026-07-30 00:00:00.000,2029-07-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:18;ref:ZZLkpLearningType:ZZLearningType:1;ref:ZZLkpModuleType:ZZModuleType:1
*,119,Y,"653306-000-01-PM-14","Remove, Test, Repair and Refit Engines and Vehicle Components",15,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2026-07-30 00:00:00.000,2029-07-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:18;ref:ZZLkpLearningType:ZZLearningType:1;ref:ZZLkpModuleType:ZZModuleType:1
*,120,Y,"653306-000-01-PM-15",Diagnose and Repair Vehicle Systems,30,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2026-07-30 00:00:00.000,2029-07-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:18;ref:ZZLkpLearningType:ZZLearningType:1;ref:ZZLkpModuleType:ZZModuleType:1
*,121,Y,"653306-000-01-PM-16",Diagnose and Repair Electrical Systems,12,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2026-07-30 00:00:00.000,2029-07-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:18;ref:ZZLkpLearningType:ZZLearningType:1;ref:ZZLkpModuleType:ZZModuleType:1
*,122,Y,"653306-000-01-PM-17",Diagnose and Repair Electronically Controlled Vehicle Systems,10,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2026-07-30 00:00:00.000,2029-07-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:18;ref:ZZLkpLearningType:ZZLearningType:1;ref:ZZLkpModuleType:ZZModuleType:1
*,123,Y,"653306-000-01-PM-18",Diagnose and Repair Air Conditioning System,5,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2026-07-30 00:00:00.000,2029-07-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:18;ref:ZZLkpLearningType:ZZLearningType:1;ref:ZZLkpModuleType:ZZModuleType:1
*,124,Y,"653306-000-01-WM-01",Routine Scheduled Services,16,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2026-07-30 00:00:00.000,2029-07-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:2;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:18;ref:ZZLkpLearningType:ZZLearningType:3;ref:ZZLkpModuleType:ZZModuleType:1
*,125,Y,"653306-000-01-WM-02",Removal and Replacement of Engine Sub-system Components (including Batteries),16,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2026-07-30 00:00:00.000,2029-07-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:18;ref:ZZLkpLearningType:ZZLearningType:3;ref:ZZLkpModuleType:ZZModuleType:1
*,126,Y,"653306-000-01-WM-03",Removal and Replacement of Other Vehicle Sub-system Components,20,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2025-07-30 00:00:00.000,2029-07-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:18;ref:ZZLkpLearningType:ZZLearningType:3;ref:ZZLkpModuleType:ZZModuleType:1
*,127,Y,"653306-000-01-WM-04",Engine Removal and Installation Processes,18,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2026-07-30 00:00:00.000,2029-07-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:18;ref:ZZLkpLearningType:ZZLearningType:3;ref:ZZLkpModuleType:ZZModuleType:1
*,128,Y,"653306-000-01-WM-05",Repair Processes for Vehicle Sub-systems,50,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2026-07-30 00:00:00.000,2029-07-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:18;ref:ZZLkpLearningType:ZZLearningType:3;ref:ZZLkpModuleType:ZZModuleType:1
*,129,Y,•  653306-000-01-WM-06,Removal and Replacement of Cooling System,20,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2026-07-30 00:00:00.000,2029-07-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:18;ref:ZZLkpLearningType:ZZLearningType:3;ref:ZZLkpModuleType:ZZModuleType:1
*,130,Y,"653306-000-01-WM-07","Diagnosis and Repair of Electrical Systems (Charging, Starting, Lighting and Auxiliary)",18,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2026-07-30 00:00:00.000,2029-07-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:18;ref:ZZLkpLearningType:ZZLearningType:3;ref:ZZLkpModuleType:ZZModuleType:1
*,131,Y,"653306-000-01-WM-08",Diagnose and Repair Air Conditioning System,8,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2026-07-30 00:00:00.000,2029-07-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:18;ref:ZZLkpLearningType:ZZLearningType:3;ref:ZZLkpModuleType:ZZModuleType:1
*,132,Y,"653306-000-01-WM-09",Diagnosis and Repair of Electronic Control Systems,18,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2025-07-30 00:00:00.000,2029-07-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:18;ref:ZZLkpLearningType:ZZLearningType:3;ref:ZZLkpModuleType:ZZModuleType:1
*,133,Y,"653306-000-01-WM-10",Diagnosis and Repair of Engines and Engine Sub-systems,18,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2026-07-30 00:00:00.000,2029-07-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:18;ref:ZZLkpLearningType:ZZLearningType:3;ref:ZZLkpModuleType:ZZModuleType:1
*,134,Y,"653306-000-01-WM-11",Diagnosis and Repair of Hydraulic and Pneumatic Systems,18,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2026-07-30 00:00:00.000,2029-07-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:18;ref:ZZLkpLearningType:ZZLearningType:3;ref:ZZLkpModuleType:ZZModuleType:1
*,135,Y,"653306-000-01-WM-12",Diagnosis and Repair of Brake Systems,18,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2025-07-30 00:00:00.000,2029-07-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:18;ref:ZZLkpLearningType:ZZLearningType:3;ref:ZZLkpModuleType:ZZModuleType:1
