"AD_Org_ID[Name]","ZZMigrationCode/K","IsActive","ZZUnitStandardType","ZZMigrateValues",_LOG_
*,6571,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:298;ZZUnitStandard:ZZUnitStandard_id:2953,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006570] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006570] / "
*,6572,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:298;ZZUnitStandard:ZZUnitStandard_id:2934,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006571] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006571] / "
*,6573,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:298;ZZUnitStandard:ZZUnitStandard_id:3566,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006572] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006572] / "
*,6574,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:298;ZZUnitStandard:ZZUnitStandard_id:2933,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006573] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006573] / "
*,6575,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:298;ZZUnitStandard:ZZUnitStandard_id:2935,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006574] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006574] / "
*,6576,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:298;ZZUnitStandard:ZZUnitStandard_id:2946,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006575] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006575] / "
*,6577,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:298;ZZUnitStandard:ZZUnitStandard_id:2926,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006576] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006576] / "
*,6578,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:298;ZZUnitStandard:ZZUnitStandard_id:2947,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006577] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006577] / "
*,6579,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:298;ZZUnitStandard:ZZUnitStandard_id:2922,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006578] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006578] / "
*,6580,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:298;ZZUnitStandard:ZZUnitStandard_id:2940,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006579] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006579] / "
*,6581,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:298;ZZUnitStandard:ZZUnitStandard_id:2951,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006580] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006580] / "
*,6582,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:298;ZZUnitStandard:ZZUnitStandard_id:2930,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006581] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006581] / "
*,6583,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:298;ZZUnitStandard:ZZUnitStandard_id:2952,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006582] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006582] / "
*,6584,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:298;ZZUnitStandard:ZZUnitStandard_id:2943,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006583] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006583] / "
*,6585,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:298;ZZUnitStandard:ZZUnitStandard_id:2854,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006584] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006584] / "
*,6586,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:298;ZZUnitStandard:ZZUnitStandard_id:3707,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006585] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006585] / "
*,6587,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:299;ZZUnitStandard:ZZUnitStandard_id:1952,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006586] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006586] / "
*,6588,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:299;ZZUnitStandard:ZZUnitStandard_id:3864,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006587] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006587] / "
*,6589,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:299;ZZUnitStandard:ZZUnitStandard_id:2147,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006588] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006588] / "
*,6590,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:299;ZZUnitStandard:ZZUnitStandard_id:2283,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006589] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006589] / "
*,6591,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:299;ZZUnitStandard:ZZUnitStandard_id:3863,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006590] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006590] / "
*,6592,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:299;ZZUnitStandard:ZZUnitStandard_id:2863,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006591] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006591] / "
*,6593,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:299;ZZUnitStandard:ZZUnitStandard_id:2854,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006592] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006592] / "
*,6594,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:299;ZZUnitStandard:ZZUnitStandard_id:3740,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006593] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006593] / "
*,6595,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:299;ZZUnitStandard:ZZUnitStandard_id:3739,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006594] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006594] / "
*,6596,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:299;ZZUnitStandard:ZZUnitStandard_id:2190,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006595] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006595] / "
*,6597,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:300;ZZUnitStandard:ZZUnitStandard_id:3748,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006596] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006596] / "
*,6598,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:300;ZZUnitStandard:ZZUnitStandard_id:2220,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006597] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006597] / "
*,6599,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:300;ZZUnitStandard:ZZUnitStandard_id:1884,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006598] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006598] / "
*,6600,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:300;ZZUnitStandard:ZZUnitStandard_id:2266,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006599] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006599] / "
*,6601,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:300;ZZUnitStandard:ZZUnitStandard_id:3738,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006600] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006600] / "
*,6602,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:300;ZZUnitStandard:ZZUnitStandard_id:2890,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006601] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006601] / "
*,6603,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:300;ZZUnitStandard:ZZUnitStandard_id:3742,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006602] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006602] / "
*,6604,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:301;ZZUnitStandard:ZZUnitStandard_id:2187,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006603] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006603] / "
*,6605,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:301;ZZUnitStandard:ZZUnitStandard_id:3865,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006604] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006604] / "
*,6606,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:301;ZZUnitStandard:ZZUnitStandard_id:2513,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006605] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006605] / "
*,6607,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:301;ZZUnitStandard:ZZUnitStandard_id:1728,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006606] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006606] / "
*,6608,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:301;ZZUnitStandard:ZZUnitStandard_id:2890,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006607] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006607] / "
*,6609,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:301;ZZUnitStandard:ZZUnitStandard_id:3744,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006608] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006608] / "
*,6610,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:302;ZZUnitStandard:ZZUnitStandard_id:2025,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006609] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006609] / "
*,6611,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:302;ZZUnitStandard:ZZUnitStandard_id:1034,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006610] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006610] / "
*,6612,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:302;ZZUnitStandard:ZZUnitStandard_id:2283,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006611] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006611] / "
*,6613,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:302;ZZUnitStandard:ZZUnitStandard_id:2537,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006612] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006612] / "
*,6614,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:302;ZZUnitStandard:ZZUnitStandard_id:1049,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006613] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006613] / "
*,6615,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:302;ZZUnitStandard:ZZUnitStandard_id:394,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006614] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006614] / "
*,6616,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:302;ZZUnitStandard:ZZUnitStandard_id:531,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006615] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006615] / "
*,6617,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:302;ZZUnitStandard:ZZUnitStandard_id:530,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006616] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006616] / "
*,6618,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:302;ZZUnitStandard:ZZUnitStandard_id:2772,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006617] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006617] / "
*,6619,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:302;ZZUnitStandard:ZZUnitStandard_id:3383,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006618] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006618] / "
*,6620,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:302;ZZUnitStandard:ZZUnitStandard_id:3517,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006619] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006619] / "
*,6621,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:302;ZZUnitStandard:ZZUnitStandard_id:3362,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006620] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006620] / "
*,6622,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:302;ZZUnitStandard:ZZUnitStandard_id:3360,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006621] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006621] / "
*,6623,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:303;ZZUnitStandard:ZZUnitStandard_id:3620,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006622] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006622] / "
*,6624,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:303;ZZUnitStandard:ZZUnitStandard_id:3613,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006623] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006623] / "
*,6625,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:303;ZZUnitStandard:ZZUnitStandard_id:3619,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006624] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006624] / "
*,6626,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:303;ZZUnitStandard:ZZUnitStandard_id:3617,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006625] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006625] / "
*,6627,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:303;ZZUnitStandard:ZZUnitStandard_id:3612,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006626] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006626] / "
*,6628,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:303;ZZUnitStandard:ZZUnitStandard_id:2283,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006627] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006627] / "
*,6629,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:303;ZZUnitStandard:ZZUnitStandard_id:3641,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006628] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006628] / "
*,6630,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:304;ZZUnitStandard:ZZUnitStandard_id:2840,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006629] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006629] / "
*,6631,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:304;ZZUnitStandard:ZZUnitStandard_id:3864,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006630] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006630] / "
*,6632,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:304;ZZUnitStandard:ZZUnitStandard_id:3011,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006631] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006631] / "
*,6633,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:304;ZZUnitStandard:ZZUnitStandard_id:3591,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006632] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006632] / "
*,6634,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:304;ZZUnitStandard:ZZUnitStandard_id:2266,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006633] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006633] / "
*,6635,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:304;ZZUnitStandard:ZZUnitStandard_id:3743,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006634] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006634] / "
*,6636,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:304;ZZUnitStandard:ZZUnitStandard_id:3737,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006635] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006635] / "
*,6637,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:304;ZZUnitStandard:ZZUnitStandard_id:2190,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006636] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006636] / "
*,6638,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:305;ZZUnitStandard:ZZUnitStandard_id:902,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006637] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006637] / "
*,6639,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:305;ZZUnitStandard:ZZUnitStandard_id:355,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006638] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006638] / "
*,6640,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:305;ZZUnitStandard:ZZUnitStandard_id:930,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006639] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006639] / "
*,6641,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:305;ZZUnitStandard:ZZUnitStandard_id:981,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006640] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006640] / "
*,6642,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:305;ZZUnitStandard:ZZUnitStandard_id:88,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006641] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006641] / "
*,6643,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:305;ZZUnitStandard:ZZUnitStandard_id:84,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006642] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006642] / "
*,6644,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:305;ZZUnitStandard:ZZUnitStandard_id:353,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006643] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006643] / "
*,6645,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:305;ZZUnitStandard:ZZUnitStandard_id:354,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006644] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006644] / "
*,6646,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:306;ZZUnitStandard:ZZUnitStandard_id:902,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006645] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006645] / "
*,6647,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:306;ZZUnitStandard:ZZUnitStandard_id:355,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006646] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006646] / "
*,6648,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:306;ZZUnitStandard:ZZUnitStandard_id:930,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006647] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006647] / "
*,6649,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:306;ZZUnitStandard:ZZUnitStandard_id:981,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006648] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006648] / "
*,6650,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:306;ZZUnitStandard:ZZUnitStandard_id:588,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006649] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006649] / "
*,6651,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:306;ZZUnitStandard:ZZUnitStandard_id:88,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006650] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006650] / "
*,6652,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:306;ZZUnitStandard:ZZUnitStandard_id:84,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006651] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006651] / "
*,6653,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:306;ZZUnitStandard:ZZUnitStandard_id:354,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006652] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006652] / "
*,6654,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:307;ZZUnitStandard:ZZUnitStandard_id:902,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006653] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006653] / "
*,6655,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:307;ZZUnitStandard:ZZUnitStandard_id:355,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006654] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006654] / "
*,6656,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:307;ZZUnitStandard:ZZUnitStandard_id:930,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006655] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006655] / "
*,6657,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:307;ZZUnitStandard:ZZUnitStandard_id:981,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006656] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006656] / "
*,6658,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:307;ZZUnitStandard:ZZUnitStandard_id:591,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006657] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1006657] / "
