"AD_Org_ID[Name]","ZZMigrationCode/K","IsActive","ZZSaqaUnitStandardCode","ZZSaqaUnitStandardTitle","ZZCredits","Registrationstartdate","Registrationenddate","ZZLastEnrolmentDate","ZZLastAchievementDate","ZZNewRegistrationStartDate","ZZNewRegistrationEndDate","ZZNewLastEnrolmentDate","ZZNewLastAchievementDate","ZZIsReplacement","ZZIsReregistered","ZZMqaUnitStandardCode","ZZMigrateValues"
*,2020,Y,"10784",Grind steel by means of a pedestal / bench grinding machine,2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",ref:ZZLkpNqfLevel:ZZNqfLevel:2
*,2021,Y,"10646",Inspect and clean a gully box,2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",ref:ZZLkpNqfLevel:ZZNqfLevel:2;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:57
*,2022,Y,"9836",Inspect and clean an electrical enclosure,2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",ref:ZZLkpNqfLevel:ZZNqfLevel:2
*,2023,Y,"10615",Install a welding socket outlet,3,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",ref:ZZLkpNqfLevel:ZZNqfLevel:2;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:57
*,2024,Y,"10619",Isolate and restore power to an electrical system,2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",ref:ZZLkpNqfLevel:ZZNqfLevel:2
*,2025,Y,"10740",Lift and move a load using a mechanical lifting equipment,7,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,EnM-G007,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:57
*,2026,Y,"10651",Maintain a drum type continuous mining machine,5,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",ref:ZZLkpNqfLevel:ZZNqfLevel:2;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:57
*,2027,Y,"10656",Maintain a roadheader,5,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",ref:ZZLkpNqfLevel:ZZNqfLevel:2;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:57
*,2028,Y,"10662",Maintain a shaft communication system,1,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",ref:ZZLkpNqfLevel:ZZNqfLevel:2;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:57
*,2029,Y,"10660",Maintain a shaft signalling system,1,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",ref:ZZLkpNqfLevel:ZZNqfLevel:2;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:57
*,2030,Y,"10654",Maintain a wall mining shearer,5,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",ref:ZZLkpNqfLevel:ZZNqfLevel:2;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:57
*,2031,Y,"10698",Maintain an overhead trolley line in an underground haulage,4,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",ref:ZZLkpNqfLevel:ZZNqfLevel:2;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:57
*,2032,Y,"116654",Make a flanged pipe section,2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",ref:ZZLkpNqfLevel:ZZNqfLevel:2;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:57
*,2033,Y,"15257",Manufacture platinum and platinum alloy sheet and bar from granules,4,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",ref:ZZLkpNqfLevel:ZZNqfLevel:3;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:57
*,2034,Y,"10658",Perform a detailed inspection on a self-propelled battery powered mobile machine,3,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",ref:ZZLkpNqfLevel:ZZNqfLevel:2;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:57
*,2035,Y,"15254",Raise beads for a single stone bead setting,7,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",ref:ZZLkpNqfLevel:ZZNqfLevel:3;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:57
*,2036,Y,"116629",Repair a water-cooled busbar system,3,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,EnE-G191,ref:ZZLkpNqfLevel:ZZNqfLevel:2;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:57
*,2037,Y,"10731",Repair an electronic control system for AC traction on a trackless machine,6,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",ref:ZZLkpNqfLevel:ZZNqfLevel:3;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:57
*,2038,Y,"10649","Replace a 3-phase electrical motor between 5,5 KW and 75 kW",3,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",ref:ZZLkpNqfLevel:ZZNqfLevel:3;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:57
*,2039,Y,"10648",Replace an electrical cable,3,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",ref:ZZLkpNqfLevel:ZZNqfLevel:2
*,2040,Y,"115730",Replace the crusher drum on a feeder breaker,2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",ref:ZZLkpNqfLevel:ZZNqfLevel:2;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:57
*,2041,Y,"15275",Set stones in tube settings,7,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",ref:ZZLkpNqfLevel:ZZNqfLevel:3;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:57
*,2042,Y,"9602",Support and underground working place by means of column grouted rods,3,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"9602",ref:ZZLkpNqfLevel:ZZNqfLevel:2;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:57
*,2043,Y,"120450",Support roof using a compressed air/hydraulic support/drilling machine in an underground coal mine,3,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,MnC-G200,ref:ZZLkpNqfLevel:ZZNqfLevel:2
*,2044,Y,"13167",Identify potential hazards and critical safety issues in the workplace,2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"13167",ref:ZZLkpNqfLevel:ZZNqfLevel:1;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:57
*,2045,Y,"9823",Perform basic life support and/or first aid procedures in emergencies,5,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"9823",ref:ZZLkpNqfLevel:ZZNqfLevel:1;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:57
*,2046,Y,"114104",Handle production waste,3,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"114104",ref:ZZLkpNqfLevel:ZZNqfLevel:2;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:57
*,2047,Y,"11694",Undertake tape and offset surveying.,5,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",ref:ZZLkpNqfLevel:ZZNqfLevel:3;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:57
*,2048,Y,"116158",Apply basic agricultural enterprise selection principles,2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",ref:ZZLkpNqfLevel:ZZNqfLevel:1
*,2049,Y,"116166",Apply basic food safety practices,1,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",ref:ZZLkpNqfLevel:ZZNqfLevel:1
*,2050,Y,"116160",Apply basic human resource management principles and practices applicable in an agricultural environment,2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",ref:ZZLkpNqfLevel:ZZNqfLevel:1
*,2051,Y,"116172",Apply elementary farm layout and infrastructure,2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",ref:ZZLkpNqfLevel:ZZNqfLevel:1
*,2052,Y,"116165",Define production and understand the basic activities of production / conversion in the agri-business environment,2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",ref:ZZLkpNqfLevel:ZZNqfLevel:1
*,2053,Y,"116199",Demonstrate a basic understanding of the structure and function of a plant in relation to its environment,4,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",ref:ZZLkpNqfLevel:ZZNqfLevel:1
*,2054,Y,"116164",Demonstrate an understanding of the importance of marketing,2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",ref:ZZLkpNqfLevel:ZZNqfLevel:1
*,2055,Y,"116206",Fertilise soil and attend to basic plant nutrition,5,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",ref:ZZLkpNqfLevel:ZZNqfLevel:1
*,2056,Y,"116163",Handle inputs and stock in agri-business,2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",ref:ZZLkpNqfLevel:ZZNqfLevel:1
*,2057,Y,"116201",Harvest agricultural crops,5,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",ref:ZZLkpNqfLevel:ZZNqfLevel:1
*,2058,Y,"116159",Identify the need for capital and understand the need for the recording of the income and different costs in an agri-business,2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",ref:ZZLkpNqfLevel:ZZNqfLevel:1
*,2059,Y,"116168",Maintain basic water quality,1,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",ref:ZZLkpNqfLevel:ZZNqfLevel:1
*,2060,Y,"116203",Manipulate plants,5,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",ref:ZZLkpNqfLevel:ZZNqfLevel:1
*,2061,Y,"116202",Operate and maintain irrigation systems,2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",ref:ZZLkpNqfLevel:ZZNqfLevel:1
*,2062,Y,"116200",Plant the crop under supervision,4,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",ref:ZZLkpNqfLevel:ZZNqfLevel:1
*,2063,Y,"116205",Propagate plants,4,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",ref:ZZLkpNqfLevel:ZZNqfLevel:1
*,2064,Y,"116204","Recognise pests, diseases and weeds on crops",5,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",ref:ZZLkpNqfLevel:ZZNqfLevel:1
*,2065,Y,"116167","Select, use and care for hand tools and basic equipment and infrastructure",4,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",ref:ZZLkpNqfLevel:ZZNqfLevel:1
*,2066,Y,"116169",Understand how sustainable farming systems conserve natural resources,4,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",ref:ZZLkpNqfLevel:ZZNqfLevel:1
*,2067,Y,"116209",Demonstrate an understanding of agri/ecotourism as a system at micro level,5,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",ref:ZZLkpNqfLevel:ZZNqfLevel:1
*,2068,Y,"116150",Identify and explain permaculture principles,8,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",ref:ZZLkpNqfLevel:ZZNqfLevel:1
*,2069,Y,"116148",Perform basic routine operations in a defined hydroponic context,5,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",ref:ZZLkpNqfLevel:ZZNqfLevel:1
*,2070,Y,"116149",Understand organic market requirements,3,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",ref:ZZLkpNqfLevel:ZZNqfLevel:1
*,2071,Y,"13356",Assess the influence of the environment on sustainable livestock production,4,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",ref:ZZLkpNqfLevel:ZZNqfLevel:1;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:57
*,2072,Y,"116156",Collect agricultural data,2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",ref:ZZLkpNqfLevel:ZZNqfLevel:1;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:57
*,2073,Y,"116157",Demonstrate an understanding of the basic concepts of sustainable farming systems,4,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",ref:ZZLkpNqfLevel:ZZNqfLevel:1;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:57
*,2074,Y,"243764",Demonstrate an understanding of natural (Macro)  environmental principles,6,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,Och-G170,ref:ZZLkpNqfLevel:ZZNqfLevel:1;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:57
*,2075,Y,"7793","Describe layout, services and facilities of the organisation",1,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",ref:ZZLkpNqfLevel:ZZNqfLevel:2
*,2076,Y,"7801","Describe the sectors of the Hospitality, Travel and Tourism industries",2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",ref:ZZLkpNqfLevel:ZZNqfLevel:2
*,2077,Y,"7799",Maintain a safe working environment,2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",ref:ZZLkpNqfLevel:ZZNqfLevel:2
*,2078,Y,"7732",Prepare and clear areas for counter service,1,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",ref:ZZLkpNqfLevel:ZZNqfLevel:2
*,2079,Y,"7733",Prepare and clear areas for take-away service,1,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",ref:ZZLkpNqfLevel:ZZNqfLevel:2;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:57
*,2080,Y,"7829",Handle and record funds,2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",ref:ZZLkpNqfLevel:ZZNqfLevel:3
*,2081,Y,"7796",Maintain a secure working environment,1,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",ref:ZZLkpNqfLevel:ZZNqfLevel:3
*,2082,Y,"7637","Maintain hygiene in food preparation, cooking and storage",2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",ref:ZZLkpNqfLevel:ZZNqfLevel:3
*,2083,Y,"7820",Operate a payment point and process payments,3,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",ref:ZZLkpNqfLevel:ZZNqfLevel:3;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:57
*,2084,Y,"7761",Provide a counter service,2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",ref:ZZLkpNqfLevel:ZZNqfLevel:3
*,2085,Y,"7763",Provide a take-away service,2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",ref:ZZLkpNqfLevel:ZZNqfLevel:3
*,2086,Y,"7743",Accept and store food deliveries,3,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",ref:ZZLkpNqfLevel:ZZNqfLevel:4;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:57
*,2087,Y,"7844",Contribute to the identification of short term supply needs,1,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",ref:ZZLkpNqfLevel:ZZNqfLevel:4
