"AD_Org_ID[Name]","ZZMigrationCode/K","IsActive","ZZSAQAQualificationCode","ZZSAQAQualificationTitle","ZZCredits","Registrationstartdate","Registrationenddate","ZZLastEnrolmentDate","ZZLastAchievementDate","ZZQualificationType","ZZNewRegistrationStartDate","ZZNewRegistrationEndDate","ZZNewLastEnrolmentDate","ZZNewLastAchievementDate","ZZIsReplacement","ZZIsReregistered","ZZMinimumElectiveCredits","ZZMigrateValues"
*,161,Y,"73309",National Certificate: Laboratory Practice: General,120,2018-07-01 00:00:00.000,2027-06-30 00:00:00.000,2027-06-30 00:00:00.000,1900-01-01 00:00:00.000,Unit Standard Based,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,ref:ZZLkpNqfLevel:ZZNqfLevel:2;ref:ZZLkpQualificationType:ZZQualificationType:1
*,162,Y,"73311",National Certificate: Laboratory Practice: Coal,120,2018-07-01 00:00:00.000,2027-06-30 00:00:00.000,2027-06-30 00:00:00.000,1900-01-01 00:00:00.000,Unit Standard Based,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,ref:ZZLkpNqfLevel:ZZNqfLevel:2;ref:ZZLkpQualificationType:ZZQualificationType:1
*,163,N,"61305",Automotive electrician mining,120,2018-01-07 00:00:00.000,2024-06-30 00:00:00.000,2024-06-30 00:00:00.000,1900-01-01 00:00:00.000,Non Unit Standard Based,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,ref:ZZLkpQualificationType:ZZQualificationType:2
*,164,N,"96276",Heavy Equipment Mechanic,120,2018-07-01 00:00:00.000,2024-06-30 00:00:00.000,2024-06-30 00:00:00.000,1900-01-01 00:00:00.000,Non Unit Standard Based,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,ref:ZZLkpQualificationType:ZZQualificationType:2
*,165,N,"96283",Goldsmith,120,2018-07-01 00:00:00.000,2024-06-30 00:00:00.000,2024-06-30 00:00:00.000,1900-01-01 00:00:00.000,Non Unit Standard Based,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,ref:ZZLkpQualificationType:ZZQualificationType:2
*,166,N,"96284",Diamond and gemstone setter,120,2018-07-01 00:00:00.000,2024-06-30 00:00:00.000,2024-06-30 00:00:00.000,1900-01-01 00:00:00.000,Non Unit Standard Based,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,ref:ZZLkpQualificationType:ZZQualificationType:2
*,167,N,"96349",Diamond Cutter,120,2018-07-01 00:00:00.000,2024-06-30 00:00:00.000,2024-06-30 00:00:00.000,1900-01-01 00:00:00.000,Non Unit Standard Based,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,ref:ZZLkpQualificationType:ZZQualificationType:2
*,168,N,"97388",Earth Moving Mechanic,120,2018-07-01 00:00:00.000,2024-06-30 00:00:00.000,2024-06-30 00:00:00.000,1900-01-01 00:00:00.000,Non Unit Standard Based,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,ref:ZZLkpQualificationType:ZZQualificationType:2
*,169,Y,"202326",Test Qualification,120,2023-01-26 00:00:00.000,2027-01-26 00:00:00.000,2029-01-25 00:00:00.000,2032-01-24 00:00:00.000,Unit Standard Based,,,,,N,N,18,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:57;ref:ZZLkpQualificationType:ZZQualificationType:1
*,170,Y,"61755",General education and training certificate: Business practice,121,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,Non Unit Standard Based,,,,,N,N,121,ref:ZZLkpNqfLevel:ZZNqfLevel:1;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:65;ref:ZZLkpQualificationType:ZZQualificationType:2
*,171,Y,"23833",Business Administration,130,2018-07-01 00:00:00.000,2023-06-01 00:00:00.000,2024-06-30 00:00:00.000,2027-06-29 00:00:00.000,Unit Standard Based,,,,,N,N,130,ref:ZZLkpNqfLevel:ZZNqfLevel:2;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:65;ref:ZZLkpQualificationType:ZZQualificationType:1
*,172,Y,"50080",generic management,150,2018-07-01 00:00:00.000,2023-06-06 00:00:00.000,2024-06-30 00:00:00.000,2027-06-29 00:00:00.000,Non Unit Standard Based,,,,,N,N,150,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:65;ref:ZZLkpQualificationType:ZZQualificationType:2
*,173,Y,"83946",Management,120,2021-07-07 00:00:00.000,2023-07-30 00:00:00.000,2027-07-06 00:00:00.000,2030-07-05 00:00:00.000,Unit Standard Based,,,,,N,N,120,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:65;ref:ZZLkpQualificationType:ZZQualificationType:1
*,174,Y,"67464",Marketing,141,2021-07-07 00:00:00.000,2023-07-30 00:00:00.000,2027-07-06 00:00:00.000,2030-07-05 00:00:00.000,Unit Standard Based,,,,,N,N,141,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:65;ref:ZZLkpQualificationType:ZZQualificationType:1
*,175,Y,"67465",Business Administration,130,2021-07-07 00:00:00.000,2026-07-30 00:00:00.000,2027-07-06 00:00:00.000,2030-07-05 00:00:00.000,Unit Standard Based,,,,,N,N,130,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:57;ref:ZZLkpQualificationType:ZZQualificationType:1
*,176,Y,"58375",NC: Bookkeeping,120,2024-04-01 00:00:00.000,2025-05-01 00:00:00.000,2030-03-31 00:00:00.000,2033-03-30 00:00:00.000,Non Unit Standard Based,,,,,N,N,120,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:65;ref:ZZLkpQualificationType:ZZQualificationType:2
*,177,Y,"58376",FETC: Bookkeepinh,130,2024-04-01 00:00:00.000,2025-04-01 00:00:00.000,2030-03-31 00:00:00.000,2033-03-30 00:00:00.000,Non Unit Standard Based,,,,,N,N,130,ref:ZZLkpNqfLevel:ZZNqfLevel:1;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:57;ref:ZZLkpQualificationType:ZZQualificationType:2
*,178,Y,"61595",FETC: Business Administration,140,2024-04-01 00:00:00.000,2026-06-30 00:00:00.000,2030-03-31 00:00:00.000,2033-03-30 00:00:00.000,Non Unit Standard Based,,,,,N,N,140,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:65;ref:ZZLkpQualificationType:ZZQualificationType:2
*,179,Y,"59201",generic management,162,2024-04-01 00:00:00.000,2025-03-31 00:00:00.000,2030-03-31 00:00:00.000,2033-03-30 00:00:00.000,Non Unit Standard Based,,,,,N,N,162,ref:ZZLkpNqfLevel:ZZNqfLevel:5;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:65;ref:ZZLkpQualificationType:ZZQualificationType:2
*,180,Y,"58395",Project Management,143,2024-04-01 00:00:00.000,2025-04-01 00:00:00.000,2030-03-31 00:00:00.000,2033-03-30 00:00:00.000,Non Unit Standard Based,,,,,N,N,140,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:57;ref:ZZLkpQualificationType:ZZQualificationType:2
*,181,Y,"123456",Test Qualification,120,2024-04-08 00:00:00.000,2026-04-08 00:00:00.000,2030-04-07 00:00:00.000,2033-04-06 00:00:00.000,Unit Standard Based,,,,,N,N,6,ref:ZZLkpNqfLevel:ZZNqfLevel:1;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:57;ref:ZZLkpQualificationType:ZZQualificationType:1
*,182,Y,"57712",FETC:Generic Management:General Management,150,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-29 00:00:00.000,Unit Standard Based,,,,,N,N,150,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:57;ref:ZZLkpQualificationType:ZZQualificationType:1
*,183,Y,"49691",Human Resource Management and Support,140,2024-06-19 00:00:00.000,2025-06-19 00:00:00.000,2030-06-18 00:00:00.000,2033-06-17 00:00:00.000,Unit Standard Based,,,,,N,N,140,ref:ZZLkpNqfLevel:ZZNqfLevel:1;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:57;ref:ZZLkpQualificationType:ZZQualificationType:1
*,184,Y,"48979",National Certificate  in Animal Production,140,2024-06-18 00:00:00.000,2025-06-30 00:00:00.000,2030-06-17 00:00:00.000,2033-06-16 00:00:00.000,Unit Standard Based,,,,,N,N,140,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:57;ref:ZZLkpQualificationType:ZZQualificationType:1
*,185,Y,"74149",Procurement in the Supply Chain,154,2024-06-18 00:00:00.000,2025-06-30 00:00:00.000,2030-06-17 00:00:00.000,2033-06-16 00:00:00.000,Unit Standard Based,,,,,N,N,154,ref:ZZLkpNqfLevel:ZZNqfLevel:5;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:57;ref:ZZLkpQualificationType:ZZQualificationType:1
*,186,Y,"83986",: National Certificate: Management: Stores and Warehousing,120,2024-06-18 00:00:00.000,2025-07-30 00:00:00.000,2030-06-17 00:00:00.000,2033-06-16 00:00:00.000,Unit Standard Based,,,,,N,N,120,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:57;ref:ZZLkpQualificationType:ZZQualificationType:1
*,187,Y,"66749",National Certicate :Community Development,120,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-29 00:00:00.000,Unit Standard Based,,,,,N,N,120,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:57;ref:ZZLkpQualificationType:ZZQualificationType:1
*,188,Y,"58761",Further Education and Training Certificate :Early Childhood Development,120,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2025-06-30 00:00:00.000,2028-06-29 00:00:00.000,Unit Standard Based,,,,,N,N,120,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:57;ref:ZZLkpQualificationType:ZZQualificationType:1
*,189,Y,"61591",National Certificate:Information Technology : End User Computing,120,2024-06-28 00:00:00.000,2025-06-27 00:00:00.000,2030-06-27 00:00:00.000,2033-06-26 00:00:00.000,Non Unit Standard Based,,,,,N,N,120,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:57;ref:ZZLkpQualificationType:ZZQualificationType:2
*,190,Y,"67229",Payroll Administration,120,2024-07-01 00:00:00.000,2025-06-30 00:00:00.000,2030-06-30 00:00:00.000,2033-06-29 00:00:00.000,Unit Standard Based,,,,,N,N,120,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:57;ref:ZZLkpQualificationType:ZZQualificationType:1
*,191,Y,"66249",FETC: New Venture Creation,149,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-29 00:00:00.000,Non Unit Standard Based,,,,,N,N,11,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:57;ref:ZZLkpQualificationType:ZZQualificationType:2
*,192,Y,"48806",National Certificate: Craft Production,141,2024-07-01 00:00:00.000,2025-05-30 00:00:00.000,2030-06-30 00:00:00.000,2033-06-29 00:00:00.000,Unit Standard Based,,,,,N,N,141,ref:ZZLkpNqfLevel:ZZNqfLevel:1;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:57;ref:ZZLkpQualificationType:ZZQualificationType:1
*,193,Y,"71490",Contact Centre Support,128,2024-03-01 00:00:00.000,2030-04-01 00:00:00.000,2030-02-28 00:00:00.000,2033-02-27 00:00:00.000,Non Unit Standard Based,,,,,N,N,128,ref:ZZLkpNqfLevel:ZZNqfLevel:2;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:57;ref:ZZLkpQualificationType:ZZQualificationType:2
*,194,Y,"101874",Occupational Certificate Maintenance Planner,261,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-29 00:00:00.000,Non Unit Standard Based,,,,,N,N,261,ref:ZZLkpNqfLevel:ZZNqfLevel:5;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:57;ref:ZZLkpQualificationType:ZZQualificationType:2
*,195,Y,"97542",Occupation Certificate: Early Childhood Development Practitioner,131,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,Unit Standard Based,,,,,N,N,131,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:57;ref:ZZLkpQualificationType:ZZQualificationType:1
*,196,Y,"99714","Occupational Certificate: Safety, Health and quality Practitioner",256,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-29 00:00:00.000,Unit Standard Based,,,,,N,N,256,ref:ZZLkpNqfLevel:ZZNqfLevel:5;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:57;ref:ZZLkpQualificationType:ZZQualificationType:1
*,197,Y,"49129",inteactive Media,130,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-29 00:00:00.000,Unit Standard Based,,,,,N,N,130,ref:ZZLkpNqfLevel:ZZNqfLevel:5;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:57;ref:ZZLkpQualificationType:ZZQualificationType:1
*,198,Y,"101321",Occupational Certificate,190,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-29 00:00:00.000,Non Unit Standard Based,,,,,N,N,190,ref:ZZLkpNqfLevel:ZZNqfLevel:5;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:57;ref:ZZLkpQualificationType:ZZQualificationType:2
*,199,Y,"118788",Occupational Certificate: Design Thinking Innovation Lead,160,2018-07-01 00:00:00.000,2025-12-31 00:00:00.000,2026-12-31 00:00:00.000,2029-12-30 00:00:00.000,Unit Standard Based,,,,,N,N,160,ref:ZZLkpNqfLevel:ZZNqfLevel:1;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:57;ref:ZZLkpQualificationType:ZZQualificationType:1
*,200,Y,"48573",National Certificate: Information Technology: Systems Support,147,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-29 00:00:00.000,Unit Standard Based,,,,,N,N,147,ref:ZZLkpNqfLevel:ZZNqfLevel:5;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:57;ref:ZZLkpQualificationType:ZZQualificationType:1
*,201,Y,"50331","National Certificate: Occupationally Directed Education, Training and Development Practices",145,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-29 00:00:00.000,Unit Standard Based,,,,,N,N,145,ref:ZZLkpNqfLevel:ZZNqfLevel:6;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:57;ref:ZZLkpQualificationType:ZZQualificationType:1
*,202,Y,"49121",National Certificate: Interactive Media,130,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-29 00:00:00.000,Unit Standard Based,,,,,N,N,130,ref:ZZLkpNqfLevel:ZZNqfLevel:5;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:57;ref:ZZLkpQualificationType:ZZQualificationType:1
*,203,Y,"20287",National Certificate: Farming,120,2018-07-30 00:00:00.000,2023-06-30 00:00:00.000,2026-07-29 00:00:00.000,2029-07-28 00:00:00.000,Unit Standard Based,,,,,N,N,120,ref:ZZLkpNqfLevel:ZZNqfLevel:1;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:57;ref:ZZLkpQualificationType:ZZQualificationType:1
*,204,Y,"48967",National Certificate: Business Advising Operations,138,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2025-06-30 00:00:00.000,2028-06-29 00:00:00.000,Unit Standard Based,,,,,N,N,138,ref:ZZLkpNqfLevel:ZZNqfLevel:6;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:57;ref:ZZLkpQualificationType:ZZQualificationType:1
*,205,Y,"23118",National Diploma: Early Childhood Development,240,2018-07-01 00:00:00.000,2020-07-30 00:00:00.000,2025-06-30 00:00:00.000,2028-06-29 00:00:00.000,Unit Standard Based,,,,,N,N,240,ref:ZZLkpNqfLevel:ZZNqfLevel:5;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:57;ref:ZZLkpQualificationType:ZZQualificationType:1
*,206,Y,"49580",General Education and Training Certificate: Poultry Production,134,2018-07-30 00:00:00.000,2023-06-30 00:00:00.000,2025-07-29 00:00:00.000,2028-07-28 00:00:00.000,Unit Standard Based,,,,,N,N,134,ref:ZZLkpNqfLevel:ZZNqfLevel:1;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:57;ref:ZZLkpQualificationType:ZZQualificationType:1
*,207,Y,"48977",National Certificate: Mixed Farming Systems,120,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2025-06-30 00:00:00.000,2028-06-29 00:00:00.000,Unit Standard Based,,,,,N,N,120,ref:ZZLkpNqfLevel:ZZNqfLevel:2;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:57;ref:ZZLkpQualificationType:ZZQualificationType:1
*,208,Y,"101869",Occupational Certificate: Project Manager,240,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2025-12-30 00:00:00.000,2028-12-29 00:00:00.000,Non Unit Standard Based,,,,,N,N,240,ref:ZZLkpNqfLevel:ZZNqfLevel:5;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:57;ref:ZZLkpQualificationType:ZZQualificationType:2
*,209,Y,"78964",Further Education and Training Certificate: Information Technology: Technical Support,163,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-29 00:00:00.000,Unit Standard Based,,,,,N,N,163,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:57;ref:ZZLkpQualificationType:ZZQualificationType:1
*,210,Y,"93997",National Certificate: Contact Centre and Business Process Outsourcing Support,124,2021-07-01 00:00:00.000,2025-07-30 00:00:00.000,2027-06-30 00:00:00.000,2030-06-29 00:00:00.000,Unit Standard Based,,,,,N,N,124,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:57;ref:ZZLkpQualificationType:ZZQualificationType:1
*,211,Y,"74630",Further Education and Training Certificate: Generic Management,150,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-29 00:00:00.000,Unit Standard Based,,,,,N,N,150,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:57;ref:ZZLkpQualificationType:ZZQualificationType:1
*,212,Y,"66789",National Certificate: Environmental Management,138,2018-07-01 00:00:00.000,2024-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-29 00:00:00.000,Unit Standard Based,,,,,N,N,138,ref:ZZLkpNqfLevel:ZZNqfLevel:5;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:57;ref:ZZLkpQualificationType:ZZQualificationType:1
*,213,Y,"20175",National Certificate: Hygiene and Cleaning Supervision,120,2018-07-01 00:00:00.000,2026-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-29 00:00:00.000,Unit Standard Based,,,,,N,N,120,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:57;ref:ZZLkpQualificationType:ZZQualificationType:1
*,214,Y,"119262",Occupational certificate: Internet-of-Things Developer,141,2022-06-21 00:00:00.000,2025-12-31 00:00:00.000,2028-06-20 00:00:00.000,2031-06-19 00:00:00.000,Unit Standard Based,,,,,N,N,141,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:57;ref:ZZLkpQualificationType:ZZQualificationType:1
*,215,Y,"202503",QAQual,120,2025-01-01 00:00:00.000,2028-12-31 00:00:00.000,2030-12-31 00:00:00.000,2033-12-30 00:00:00.000,Unit Standard Based,,,,,N,N,20,ref:ZZLkpNqfLevel:ZZNqfLevel:1;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:57;ref:ZZLkpQualificationType:ZZQualificationType:1
*,216,Y,"118699",Occupational Certificate: Cloud Administrator,149,2022-02-03 00:00:00.000,2025-12-31 00:00:00.000,2028-02-02 00:00:00.000,2031-02-01 00:00:00.000,Unit Standard Based,,,,,N,N,149,ref:ZZLkpNqfLevel:ZZNqfLevel:5;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:57;ref:ZZLkpQualificationType:ZZQualificationType:1
*,217,Y,"118708",Occupational Certificate: Data Science Practitioner,185,2022-02-02 00:00:00.000,2025-12-31 00:00:00.000,2028-02-01 00:00:00.000,2031-01-31 00:00:00.000,Unit Standard Based,,,,,N,N,185,ref:ZZLkpNqfLevel:ZZNqfLevel:5;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:57;ref:ZZLkpQualificationType:ZZQualificationType:1
*,218,Y,"121296",Advanced Occupational Certificate: Extended Reality Developer,218,2023-11-14 00:00:00.000,2028-11-14 00:00:00.000,2029-11-13 00:00:00.000,2032-11-12 00:00:00.000,Unit Standard Based,,,,,N,N,218,ref:ZZLkpNqfLevel:ZZNqfLevel:6;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:57;ref:ZZLkpQualificationType:ZZQualificationType:1
*,219,Y,"118986",Occupational Certificate: Cybersecurity Analyst,173,2022-04-22 00:00:00.000,2025-12-31 00:00:00.000,2028-04-21 00:00:00.000,2031-04-20 00:00:00.000,Unit Standard Based,,,,,N,N,173,ref:ZZLkpNqfLevel:ZZNqfLevel:1;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:57;ref:ZZLkpQualificationType:ZZQualificationType:1
*,220,Y,"101408",Occupational Certificate: Computer Technician,282,2018-07-31 00:00:00.000,2025-12-31 00:00:00.000,2024-07-30 00:00:00.000,2027-07-29 00:00:00.000,Unit Standard Based,,,,,N,N,282,ref:ZZLkpNqfLevel:ZZNqfLevel:5;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:57;ref:ZZLkpQualificationType:ZZQualificationType:1
*,221,Y,"36233",National Certificate: Specialist Hygiene and Cleaning Services,120,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-29 00:00:00.000,Unit Standard Based,,,,,N,N,120,ref:ZZLkpNqfLevel:ZZNqfLevel:2;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:57;ref:ZZLkpQualificationType:ZZQualificationType:1
*,222,Y,"118792",Occupational Certificate: Artificial Intelligence Software Developer,209,2022-02-02 00:00:00.000,2026-12-31 00:00:00.000,2028-02-01 00:00:00.000,2031-01-31 00:00:00.000,Unit Standard Based,,,,,N,N,209,ref:ZZLkpNqfLevel:ZZNqfLevel:5;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:57;ref:ZZLkpQualificationType:ZZQualificationType:1
