"AD_Org_ID[Name]","ZZModuleCode","ZZModuleTitle","ZZQualityAssuranceBody","ZZCredits","Registrationstartdate","Registrationenddate","ZZLastEnrolmentDate","ZZLastAchievementDate","ZZNqfLevel","ZZLearningType","ZZModuleType","IsActive","ZZMigrationCode/K","ZZMigrateValues"
*,QModule1,QCTO module1,"629",20,2023-12-13 00:00:00.000,2025-12-13 00:00:00.000,2024-12-13 00:00:00.000,2026-12-13 00:00:00.000,"2",Application,Core,Y,1,ZZLkpOfoOccupation:ZZLkpOfoOccupation_id:4758
*,QModule2,QCTO module Expired,"629",10,2022-12-13 00:00:00.000,2023-12-01 00:00:00.000,2023-11-02 00:00:00.000,2023-12-30 00:00:00.000,"2",Knowledge,Elective,Y,2,
*,QMod3,Module3,"629",60,2023-12-14 00:00:00.000,2025-12-14 00:00:00.000,2026-12-14 00:00:00.000,2027-12-14 00:00:00.000,"2",Work experience,Core,Y,3,
*,QMod4,Module4,"629",60,2023-12-14 00:00:00.000,2025-12-14 00:00:00.000,2025-12-14 00:00:00.000,2026-12-14 00:00:00.000,"3",Knowledge,Elective,Y,4,
*,QCTOm1601,QCTOlive module1,"629",5,2024-01-01 00:00:00.000,2028-01-16 00:00:00.000,2027-01-16 00:00:00.000,2028-01-31 00:00:00.000,"2",Application,Core,Y,5,ZZLkpOfoOccupation:ZZLkpOfoOccupation_id:4758
*,"651302000-KM-01",Introduction to Boilermaker Trade,"629",9,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"4",Knowledge,Core,Y,6,
*,"651302000-KM-02","Boilermaker Tools, Equipment, Machines and Materials","629",10,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"4",Knowledge,Core,Y,7,
*,"651302000-KM-03",Fabrication and Pipework,"629",23,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"4",Knowledge,Core,Y,8,
*,"651302000-KM-04",Assembling and Joining,"629",14,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"4",Knowledge,Core,Y,9,
*,"651302000-KM-05",Cutting and Welding,"629",20,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"4",Knowledge,Core,Y,10,
*,"651302000-KM-06",Boilermaker’s Drawings,"629",9,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"4",Knowledge,Core,Y,11,
*,"651302000-PM-01",Visualise structures and components and develop templates according to set tolerances and / or standards,"629",18,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"4",Application,Core,Y,12,
*,"651302000-PM-02","Maintain and use tools, equipment and machinery whilst applying safety measures","629",15,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"4",Application,Core,Y,13,
*,"651302000-PM-03","Weld and gas cut components required for fabrication of a specific task such as metal pipes, construction and fabricated plate work and conduct visual and mechanical inspections for compliance with legal requirements","629",28,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"4",Application,Core,Y,14,
*,"651302000-PM-04",Manipulate and fabricate profiles and metal sections accurately using heating and cold bending processes whilst applying safety measures,"629",41,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"4",Application,Core,Y,15,
*,"651302000-PM-05","Erect, assemble and repair metal structures accurately whilst applying safety measures","629",28,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"4",Work experience,Core,Y,16,
*,"651302000-WM-01",Pattern and template development processes,"629",30,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"4",Work experience,Core,Y,17,
*,"651302000-WM-02","Tools, equipment and machinery maintenance and operation processes","629",30,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"4",Work experience,Core,Y,18,
*,"651302000-WM-03",Workshop or on-site cutting and welding processes,"629",43,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"4",Work experience,Core,Y,19,
*,"651302000-WM-04","Fabrication, assembling and repairing of metal components and structures","629",43,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"4",Work experience,Core,Y,20,
*,"651302000-WM-05",Assembling and erecting processes for structures and components,"629",34,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"4",Work experience,Core,Y,21,
*,"312102-001-00-KM-01","Health, Safety, and the Environment for Mining Operations","629",12,2022-11-22 00:00:00.000,2027-11-22 00:00:00.000,2028-11-22 00:00:00.000,2031-11-22 00:00:00.000,"2",Knowledge,Core,Y,22,
*,"312102-001-00-KM-02",Mining Operations,"629",8,2022-11-22 00:00:00.000,2027-11-22 00:00:00.000,2028-11-22 00:00:00.000,2031-11-22 00:00:00.000,"3",Knowledge,Core,Y,23,
*,"312102-001-00-KM-03",Supervision,"629",12,2022-11-22 00:00:00.000,2027-11-22 00:00:00.000,2028-11-22 00:00:00.000,2031-11-22 00:00:00.000,"3",Knowledge,Core,Y,24,
*,"312102-001-00-KM-04",Mining Production Operations,"629",12,2022-11-22 00:00:00.000,2027-11-22 00:00:00.000,2028-11-22 00:00:00.000,2031-11-22 00:00:00.000,"3",Knowledge,Core,Y,25,
*,"312102-001-00-PM-01","Oversee, Apply, Exercise, and Ensure Safety, Health and Environmental Measures, Processes and Procedures, Mining Operations","629",16,2022-11-22 00:00:00.000,2027-11-22 00:00:00.000,2028-11-22 00:00:00.000,2031-11-22 00:00:00.000,"3",Application,Core,Y,26,
*,"312102-001-00-PM-02",Conduct Blasting Operations,"629",40,2022-11-22 00:00:00.000,2027-11-22 00:00:00.000,2028-11-22 00:00:00.000,2031-11-22 00:00:00.000,"3",Application,Core,Y,27,
*,"312102-001-00-PM-03",Supervise and Complete Mining Production Operations,"629",40,2022-11-22 00:00:00.000,2027-11-22 00:00:00.000,2028-11-22 00:00:00.000,2031-11-22 00:00:00.000,"3",Application,Core,Y,28,
*,"312102-001-00-WM-01",Underground Hardrock Blasting Operations,"629",20,2022-11-22 00:00:00.000,2027-11-22 00:00:00.000,2028-11-22 00:00:00.000,2031-11-22 00:00:00.000,"3",Work experience,Elective,Y,29,
*,"312102-001-00-WM-02",Underground Hardrock Production Operations,"629",20,2022-11-22 00:00:00.000,2027-11-22 00:00:00.000,2028-11-22 00:00:00.000,2031-11-22 00:00:00.000,"3",Work experience,Elective,Y,30,
*,"312102-001-00-WM-03",Underground Coal Blasting Operations,"629",20,2022-11-22 00:00:00.000,2027-11-22 00:00:00.000,2028-11-22 00:00:00.000,2031-11-22 00:00:00.000,"3",Work experience,Elective,Y,31,
*,"312102-001-00-WM-04",Underground Coal Production Operations,"629",20,2022-11-22 00:00:00.000,2027-11-22 00:00:00.000,2028-11-22 00:00:00.000,2031-11-22 00:00:00.000,"3",Work experience,Elective,Y,32,
*,"312101-001-00-KM-01","Health, Safety, and the Environment","629",8,2022-06-21 00:00:00.000,2027-06-21 00:00:00.000,2028-06-21 00:00:00.000,2031-06-21 00:00:00.000,"4",Knowledge,Core,Y,33,
*,"312101-001-00-KM-02",Mining Operations,"629",46,2021-06-21 00:00:00.000,2027-06-21 00:00:00.000,2028-06-21 00:00:00.000,2031-06-21 00:00:00.000,"4",Knowledge,Core,Y,34,
*,"312101-001-00-KM-03",Supervision,"629",12,2022-06-21 00:00:00.000,2027-06-21 00:00:00.000,2028-06-21 00:00:00.000,2031-06-21 00:00:00.000,"4",Knowledge,Core,Y,35,
*,"312101-001-00-KM-04",Production Operations,"629",12,2022-06-21 00:00:00.000,2027-06-21 00:00:00.000,2028-06-21 00:00:00.000,2031-06-21 00:00:00.000,"4",Knowledge,Core,Y,36,
*,"312101-001-00-PM-01","Oversee, Apply, Exercise, and Ensure Safety, Health, and Environmental Measures, Processes, and Procedures","629",16,2022-06-21 00:00:00.000,2027-06-21 00:00:00.000,2028-06-21 00:00:00.000,2031-06-21 00:00:00.000,"4",Application,Core,Y,37,
*,"312101-001-00-PM-02","Facilitate, Apply, Revise, where required, Reconcile, and Supervise the Planning Processes to Achieve the Required Mining Cycle/Target","629",16,2022-06-21 00:00:00.000,2027-06-21 00:00:00.000,2028-06-21 00:00:00.000,2031-06-21 00:00:00.000,"4",Application,Core,Y,38,
*,"312101-001-00-PM-03","Monitor, Supervise, Coordinate, Inspect, Consult, and Record Production Operations","629",46,2022-06-21 00:00:00.000,2027-06-21 00:00:00.000,2028-06-21 00:00:00.000,2031-06-21 00:00:00.000,"4",Application,Core,Y,39,
*,"312101-001-00-WM-01",Underground Hard Rock Production Operations,"629",40,2022-06-21 00:00:00.000,2027-06-21 00:00:00.000,2028-06-21 00:00:00.000,2031-06-21 00:00:00.000,"4",Work experience,Elective,Y,40,
*,"312101-001-00-WM-02",Underground Coal Production Operations,"629",40,2022-06-21 00:00:00.000,2027-06-21 00:00:00.000,2028-06-21 00:00:00.000,2031-06-21 00:00:00.000,"4",Work experience,Elective,Y,41,
*,"312101-001-00-WM-03",Surface Production Operations,"629",40,2022-06-21 00:00:00.000,2027-06-21 00:00:00.000,2028-06-21 00:00:00.000,2031-06-21 00:00:00.000,"4",Work experience,Elective,Y,42,
*,"671101000-KM-01","Health, Safety, Quality and Legislation","597",5,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"4",Knowledge,Core,Y,43,
*,"671101000-KM-02","Tools, Equipment and Materials","597",8,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"4",Knowledge,Core,Y,44,
*,"671101000-KM-03",Electricity and electronics,"597",13,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"4",Knowledge,Core,Y,45,
*,"671101000-KM-04",Industry Context,"597",2,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"3",Knowledge,Core,Y,46,
*,"671101000-KM-05",Wire ways and wiring,"597",11,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"4",Knowledge,Core,Y,47,
*,"671101000-KM-06",Rotating electrical machinery,"597",13,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"4",Knowledge,Core,Y,48,
*,"671101000-KM-07",Electrical supply systems and components,"597",31,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"4",Knowledge,Core,Y,49,
*,"671101000-KM-08",Low Voltage protection,"597",5,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"4",Knowledge,Core,Y,50,
*,"671101000-KM-9",Fault Finding,"597",3,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"4",Knowledge,Core,Y,51,
*,"671101000-PM-01","Use hand, power and measuring tools","597",22,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"3",Application,Core,Y,52,
*,"671101000-PS-02","Plan worksite set up for installing, wiring and connecting electrical equipment and control systems","597",5,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"3",Application,Core,Y,53,
*,"671101000-PS-03","Prepare worksite set up for installing, wiring and connecting electrical equipment and control systems","629",3,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"3",Application,Core,Y,54,
*,"671101000-PS-04",Install wire-ways,"597",5,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"4",Application,Core,Y,55,
*,"671101000-PS-05","Install, wire and connect electrical equipment and control systems","597",38,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"4",Application,Core,Y,56,
*,"671101000-PS-06",Conduct pre-commission inspection (power off) and test new and existing installations,"597",5,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"4",Application,Core,Y,57,
*,"671101000-PS-07",Carry out commissioning tests,"597",13,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"4",Application,Core,Y,58,
*,"671101000-PS-08",Fault find and repair electrical control systems and electrical installations,"597",22,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"4",Application,Core,Y,59,
*,"671101000-WM-01","Planning and preparation process for the wiring, connection, testing, inspecting, commissioning and maintaining of electrical installations and control systems","597",8,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"4",Work experience,Core,Y,60,
*,"671101000-WM-02","Processes of installing, wiring and connecting of electrical equipment and control systems","597",74,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"4",Work experience,Core,Y,61,
*,"671101000-WM-03","Processes of testing and inspecting of electrical equipment, control systems and installations","597",15,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"4",Work experience,Core,Y,62,
*,"671101000-WM-04",Processes of commissioning electrical installations and control systems,"597",15,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"4",Work experience,Core,Y,63,
*,"671101000-WM-05",Maintenance processes for electrical installations and control systems,"597",44,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"4",Work experience,Core,Y,64,
*,"671202000-KM-01",Workplace fundamentals,"599",9,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"2",Knowledge,Core,Y,65,
*,"671202000-KM-02",The Millwright's world of work,"599",8,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"2",Knowledge,Core,Y,66,
*,"671202000-KM-03",Basic engineering theory,"629",24,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"3",Knowledge,Core,Y,67,
*,"671202000-KM-04",Fitting theory,"599",38,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"4",Knowledge,Core,Y,68,
*,"671202000-KM-05",Tools and equipment for electrical work,"599",8,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"4",Knowledge,Core,Y,69,
*,"671202000-KM-06",Electricity and electronics,"599",13,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"4",Knowledge,Core,Y,70,
*,"671202000-KM-07",Wireways and wiring,"599",11,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"4",Knowledge,Core,Y,71,
*,"671202000-KM-08",Rotating electrical machinery,"599",13,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"4",Knowledge,Core,Y,72,
*,"671202000-KM-09",Electrical supply systems and components,"599",31,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"4",Knowledge,Core,Y,73,
*,"671202000-KM-10",Low Voltage protection,"599",5,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"4",Knowledge,Core,Y,74,
*,"671202000-KM-11",Faultfinding on electrical circuits,"599",3,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"4",Knowledge,Core,Y,75,
*,"671202000-PM-01",Work safely and respond to emergencies,"599",15,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"2",Application,Core,Y,76,
*,"671202000-PM-02",Fabricate simple components or workpieces using basic hand skills and hand tools,"599",6,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"2",Application,Core,Y,77,
*,"671202000-PM-03",Fabricate components or workpieces using power tools and machinery,"599",6,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"3",Application,Core,Y,78,
*,"671202000-PM-04",Build flow circuits,"599",2,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"2",Application,Core,Y,79,
*,"671202000-PM-05",Work with electrical components,"599",10,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"3",Application,Core,Y,80,
*,"671202000-PM-06","Install and connect electrical equipment, switch- and control gear","599",61,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"3",Application,Core,Y,81,
*,"671202000-PM-07",Work with electronic components,"599",10,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"3",Application,Core,Y,82,
*,"671202000-PM-08","Disassemble, clean and inspect mechanical sub-assemblies and machines","599",6,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"3",Application,Core,Y,83,
*,"671202000-PM-09",Replace components and assemble mechanical sub-assemblies and machines,"599",6,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"3",Application,Core,Y,84,
*,"671202000-PM-10",Do fault-finding on mechanical sub-assemblies and machines,"599",12,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"4",Application,Core,Y,85,
*,"671202000-PM-11",Repair mechanical sub-assemblies and machines,"599",12,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"4",Application,Core,Y,86,
*,"671202000-PM-12",Perform fault-finding on and repair electrical and electronic circuits,"599",14,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"3",Application,Core,Y,87,
*,"671202000-PM-13","Dismantle, test and reassemble electrical machinery","599",12,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"3",Application,Core,Y,88,
*,"671202000-PM-14",Install and commission mechanical sub-assemblies and machines,"599",12,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"4",Application,Core,Y,89,
*,"671202000-PM-15",Test and verify electrical equipment and systems,"599",10,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"3",Application,Core,Y,90,
*,"671202000-PM-16",Design and modify electrical circuits,"599",10,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"4",Application,Core,Y,91,
*,"671202000-PM-17",Design flow circuits,"599",4,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"4",Application,Core,Y,92,
*,"671202000-WM-01",Maintenance processes for industrial machinery,"599",48,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"3",Work experience,Core,Y,93,
*,"671202000-WM-02",Fabrication of mechanical components,"599",8,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"3",Application,Core,Y,94,
*,"671202000-WM-03",Fault-finding and repair of industrial machinery,"599",108,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"4",Work experience,Core,Y,95,
*,"671202000-WM-04",Overhauling of electrical and mechanical sub-assemblies and machines,"599",54,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"4",Work experience,Core,Y,96,
*,"671202000-WM-05",Installation and commissioning of industrial machinery,"599",108,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"4",Work experience,Core,Y,97,
*,"653306-000-01-KM-01",Workplace Fundamentals,"599",9,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2026-07-30 00:00:00.000,2029-07-30 00:00:00.000,"2",Knowledge,Core,Y,98,
*,"653306-000-01-KM-02",Foundational Concepts for Mechanics,"599",14,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2026-07-30 00:00:00.000,2029-07-30 00:00:00.000,"2",Knowledge,Core,Y,99,
*,"653306-000-01-KM-03",Vehicle and Equipment Fundamentals,"599",8,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2026-07-30 00:00:00.000,2029-07-30 00:00:00.000,"2",Knowledge,Core,Y,100,
*,"653306-000-01-KM-04",Basic Engine Systems,"599",8,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2026-07-30 00:00:00.000,2029-07-30 00:00:00.000,"2",Knowledge,Core,Y,101,
*,"653306-000-01-KM-05","Vehicle, Equipment and Propulsion Systems","599",13,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2026-07-30 00:00:00.000,2029-07-30 00:00:00.000,"3",Knowledge,Core,Y,102,
*,"653306-000-01-KM-06","Electrical Systems and Basic Electronic, Hydraulic and Pneumatic Principles","599",16,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2026-07-30 00:00:00.000,2029-07-30 00:00:00.000,"3",Knowledge,Core,Y,103,
*,"653306-000-01-KM-07",Advanced Vehicle and Equipment Systems,"599",30,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2026-07-30 00:00:00.000,2029-07-30 00:00:00.000,"4",Knowledge,Core,Y,104,
*,"653306-000-01-KM-08",Problem Solving and Engine Optimisation,"599",10,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2026-07-30 00:00:00.000,2029-07-30 00:00:00.000,"4",Knowledge,Core,Y,105,
*,"653306-000-01-PM-01",Work Safely and Respond to Emergencies,"599",6,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2026-07-30 00:00:00.000,2029-07-30 00:00:00.000,"2",Application,Core,Y,106,
*,"653306-000-01-PM-02",Use Tools and Equipment,"599",20,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2026-07-30 00:00:00.000,2029-07-30 00:00:00.000,"2",Application,Core,Y,107,
*,"653306-000-01-PM-03",Cut and Join Metals,"599",5,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2026-07-30 00:00:00.000,2029-07-30 00:00:00.000,"2",Application,Core,Y,108,
*,"653306-000-01-PM-04","Remove and Install Mechanical Components (Gaskets, Seals, Bearings and Locking Devices)","599",6,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2026-07-30 00:00:00.000,2029-07-30 00:00:00.000,"2",Application,Core,Y,109,
*,"653306-000-01-PM-05",Work with Auto-electric and Auto-electronic Components,"599",2,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2026-07-30 00:00:00.000,2029-07-30 00:00:00.000,"2",Application,Core,Y,110,
*,"653306-000-01-PM-06",Work with Fluid Power Components,"599",2,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2026-07-30 00:00:00.000,2029-07-30 00:00:00.000,"2",Application,Core,Y,111,
*,"653306-000-01-PM-07",Maintain and Service Vehicles and Vehicle Components,"599",5,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2026-07-30 00:00:00.000,2029-07-30 00:00:00.000,"2",Application,Core,Y,112,
*,"653306-000-01-PM-08","Dismantle, Assess and Reassemble Engines and Engine Sub-assemblies","599",16,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2026-07-30 00:00:00.000,2029-07-30 00:00:00.000,"3",Application,Core,Y,113,
*,"653306-000-01-PM-09","Dismantle, Assess and Reassemble Cooling Systems","599",8,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2026-07-30 00:00:00.000,2029-07-30 00:00:00.000,"4",Application,Core,Y,114,
*,"653306-000-01-PM-10","Dismantle, Assess and Reassemble Brake Systems (including Hydraulic and Pneumatic Components)","599",5,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2025-07-30 00:00:00.000,2029-07-30 00:00:00.000,"3",Application,Core,Y,115,
*,"653306-000-01-PM-11","Dismantle, Assess and Reassemble Drive Train System Components","599",5,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2025-07-30 00:00:00.000,2029-07-30 00:00:00.000,"3",Application,Core,Y,116,
*,"653306-000-01-PM-12","Dismantle, Assess and Reassemble Steering and Suspension Systems (including Hydraulic and Pneumatic Components)","599",5,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2026-07-30 00:00:00.000,2029-07-30 00:00:00.000,"3",Application,Core,Y,117,
*,"653306-000-01-PM-13","Dismantle, Assess and Reassemble Basic Hydraulic Systems","599",5,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2026-07-30 00:00:00.000,2029-07-30 00:00:00.000,"3",Application,Core,Y,118,
*,"653306-000-01-PM-14","Remove, Test, Repair and Refit Engines and Vehicle Components","599",15,2020-07-30 00:00:00.000,2025-07-30 00:00:00.000,2026-07-30 00:00:00.000,2029-07-30 00:00:00.000,"3",Application,Core,Y,119,
