ID,Description,Code,ProvinceID,DateCreated,CreatedBy,DateUpdated,UpdatedBy,IsDeleted
34852,Tsokoro Pre-Primary,972205407,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34853,Tsolo High School,200400359,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34854,Tsolo Residency Junior Secondary School,200401071,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34855,Tsolo Secondary School,700321703,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34856,Tsolo Special School,200401385,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34857,Tsolo Village,200800259,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34858,Tsolobeng Junior Secondary School,200501240,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34859,Tsomo Junior Secondary School,200300611,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34860,Tsomo Senior Secondary School,200300612,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34861,Tsomo Valley,200401255,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34862,Tsope,600102266,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34863,Tsoseletso,440304121,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34864,Tsoseletso Intermediate,600102267,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34865,Tsosoloso School,700241489,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34866,Tsosoloso Ya Africa Secondary School,700400115,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34867,Tsumbedzo Primary,700141101,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34868,Tsundzukani Primary,911361293,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34869,Tsunyane,600102268,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34870,Tsutsumetsa Higher Primary,922222596,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34871,Tsuvuka Primary,800035046,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34872,Tswaidi,600102269,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34873,Tswaing High School,700912270,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34874,Tswako Primary,925630630,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34875,Tswaledi Pre-Primary,925661382,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34876,Tswaledi Pre-Primary,976606430,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34877,Tswana Tsatsi Primary,600104008,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34878,Tswape,925630319,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34879,Tswara O Dire Primary School,600102252,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34880,Tswaraganang,445203492,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34881,Tswaraganang P/S,441304186,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34882,Tswaranang,445503409,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34883,Tswasongu Secondary School,700271148,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34884,Tswatsane Pre School And Creche,972201604,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34885,Tswatsane Primary,920211923,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34886,Tswelangpele I/S,445105184,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34887,Tswelapele Creche,600120002,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34888,Tswelapele Creche,971102108,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34889,Tswelapele Ka Thutho I/S,441304194,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34890,Tswelapele Primary,909131737,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34891,Tswelelang,700102272,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34892,Tswelelang Primary,700141119,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34893,Tswelelitye,200801618,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34894,Tswelelitye Junior Secondary School,200300613,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34895,Tswelelo Primary School,700271155,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34896,"Tswelelopele ""a"" Educare",700700183,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34897,"Tswelelopele ""b"" Educare",700700184,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34898,Tswelelopele High School,600102271,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34899,Tswelepele Creche,300071024,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34900,Tsweletsang Early Learning Centre,700700583,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34901,Tswellang Pele,445202827,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34902,Tswellang Spec,440303235,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34903,Tswellopele Day Care Centre,300071131,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34904,Tswelopele,445203257,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34905,Tswelopele,445203778,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34906,Tswelopele,445503004,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34907,Tswelopele,445503405,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34908,Tswelopele,800034685,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34909,Tswelopele Bataung Pre-School,700700383,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34910,Tswelopele Child Care Centre,974402202,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34911,Tswelopele Child Care Centre,974402328,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34912,Tswelopele Day Care,976606509,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34913,Tswelopele Day Care Centre,445503349,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34914,Tswelopele Day Care Creche 2,972201525,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34915,Tswelopele Early Llearning Centre,700700607,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34916,Tswelopele I/S,444712004,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34917,Tswelopele Junior Primary School,200501241,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34918,Tswelopele Junior Primary School,200501422,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34919,Tswelopele Pre School,700880018,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34920,Tswelopele Pre School,971104509,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34921,Tswelopele Pre School,976605206,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34922,Tswelopele Pre School,976606602,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34923,Tswelopele Primary,6004,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34924,Tswelopele Primary,925621216,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34925,Tswelopele Secondary School,700400400,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34926,Tswelopelo,800034097,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34927,Tswenyane Primary,925621193,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34928,Tswera Primary,930310746,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34929,Tswereka Primary School,200501570,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34930,Tswereng Primary,925630692,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34931,Tswetlane Primary,925621209,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34932,Tswiki,600102959,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34933,Tswime Secondary,928330947,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34934,Tswinga Lutheran Church,973305108,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34935,Tswinga Primary,930350514,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34936,Tt Lekalake Primary School,300102050,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34937,Tubake Senior Secondary,921230818,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34938,Tubatse,976602402,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34939,Tubatse Lower And Higher Primary,925621155,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34940,Tugela H (Special),500285455,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34941,Tugela S,500285492,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34942,Tuinplaas,440704068,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34943,Tukela Senior Primary School,200401072,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34944,Tukisang Primary,600102274,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34945,Tukishi Pre-Primary,922251938,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34946,Tukishi Pre-Primary,972202511,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34947,Tukssport High School,700400140,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34948,Tulbagh Hs.,129312252,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34949,Tulbagh Preprim.,129334928,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34950,Tulip Secondary School,700252031,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34951,Tullieland,129007007,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34952,Tumagole,600102275,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34953,Tumakgole Senior,920211930,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34954,Tumallano,600102960,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34955,Tumang Primary,700141127,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34956,Tumedi Primary,918511494,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34957,Tumelano If/S,443104062,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34958,Tumelo Creche,445203891,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34959,Tumelo Day Care Centre,445503382,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34960,Tumelo Day Care Centre,974402216,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34961,Tumelo Day Care Centre,974402336,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34962,Tumelo Primary,700141135,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34963,Tumelong,700912961,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34964,Tumelong Pf/S,444510242,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34965,Tumelwano Pf/S,444510195,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34966,Tumisang Day Care,700890108,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34967,Tumisang P/S,443701284,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34968,Tumisang Public School,600102276,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34969,Tumishi Pre School,923631312,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34970,Tumishi Pre School,976604228,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34971,Tumishi Primary,925631312,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34972,Tumo Primary School,600102277,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34973,Tumse Senior Primary School,200501242,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34974,Tungella,200600858,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34975,Tungwana Ps School,200401073,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34976,Tungweni Junior Secondary School,200401074,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34977,Tungwini Pjs School,200401075,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34978,Turfbult Primary School,800024018,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34979,Turffontein Primary,700120766,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34980,Turfhall Prim.,105480827,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34981,Turflaagte,600102278,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34982,Turfloop Lutheran Play Centre,972203505,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34983,Turfloop Pre-Primary,923242187,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34984,Turfloop Pre-Primary,972203534,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34985,Turning Point Christian Centre,700700181,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34986,Tuscany Glen Prim.,107322105,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34987,Tuscany Glen Sec.,107323187,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34988,Tutor Ndamase Senior Secondary School,200401076,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34989,Tutuboloha I/S,443701016,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34990,Tutwana Primary,922221609,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34991,Tuwa Primary School,200200859,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34992,Tuwani Community Creche,973303314,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34993,Tuwani Primary,931340067,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34994,Twalakule Primary,800034960,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34995,Twalambisa Farm School,200601113,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34996,Twalikhulu,200801619,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34997,Twalikulu Junior Secondary School,200401078,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34998,Twalikulu Senior Primary School,200401077,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
34999,Twananani Higher Primary,911360771,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
35000,Twasana,500285529,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
35001,Twazi Junior Secondary School,200501243,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
35002,Twecu Primary School,200200860,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
35003,Twecwana Public School,200200861,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
35004,Twee Jonge Gezellen Vgk Prim.,129338788,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
35005,Tweedale,200600860,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
35006,Tweedegeluk Pf/S,444510243,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
35007,Tweefontein,443303152,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
35008,Tweefontein Js School,500428756,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
35009,Tweekuil,444306141,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
35010,Tweeling,445203384,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
35011,Tweeling C/S,441610264,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
35012,Tweerivier Metodiste Primêre Skool,300032210,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
35013,Tweespruit C/S,441207156,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
35014,Tweespruit P/S,441207300,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
35015,Tweespruitjies,300073042,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
35016,Tweety-Bird Pre-Primary School,445503336,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
35017,Twiggy,700230714,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
35018,Twin College,800035464,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
35019,Twin Streams School,500490102,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
35020,Twinkle Educare Centre,800035439,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
35021,Twinkle Little,300074127,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
35022,Twinkle Star Junior Primary School,500444703,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
35023,Twinkle Twinkle Little Star,700899913,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
35024,Twins Day Care,700700379,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
35025,Twins Day Care Centre,700700214,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
35026,Twyfelhoek,800024042,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
35027,Tyalara Junior Secondary School,200401080,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
35028,Tyali High School,200300614,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
35029,Tyali Junior Secondary School,200200862,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
35030,Tyara Hill Primary School,200200863,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
35031,Tyata Primary School,200200864,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
35032,Tyatyora Primary School,200100798,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
35033,Tyburn Primary School,500285566,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
35034,Tyekelebende Junior Secondary School,200300714,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
35035,Tyelinzima High School,200400086,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
35036,Tyelinzima Junior Secondary School,200401081,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
35037,Tyeni Junior Secondary School,200401082,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
35038,Tyeni Primary School,200200865,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
35039,Tyger Valley College,700400305,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
35040,Tygerberg Hospitaalskool,101305604,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
35041,Tygerberg Hs.,101310310,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
35042,Tygerberg Kids,101007739,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
35043,Tygerfontein,600102284,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
35044,Tygerhof Prim.,103309363,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
35045,Tygersig Prim.,102480835,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
35046,Tyhilekani,200200912,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
35047,Tyhilulwazi Educare Centre,200801587,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
35048,Tyhilulwazi Preschool,200801588,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
35049,Tyhilulwazi Preschool,200801830,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
35050,Tyhilulwazi Senior Secondary School,200100799,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
35051,Tyholomi Junior Secondary School,200300615,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
35052,Tyholora Prim.,118041330,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
35053,Tyinira Junior Secondary School,200300737,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
35054,Tyityaba Primary School,200200866,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
35055,Tyityane Senior Primary School,200401083,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
35056,Tyldon,200401406,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
35057,Tyldon School,200404013,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
35058,Tyndale Christian School,700400053,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
35059,Tyongwana Senior Primary School,200501245,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
35060,Tyumbu Junior Secondary School,200401084,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
35061,Tyunjane Farm School,200600862,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
35062,Tyusha Primary School,200200868,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
35063,Tyutyu Primary School,200200869,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
35064,Tyutyuza Primary School,200200870,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
35065,Tywaka Junior Secondary School,200300616,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
35066,Ubhedu Jp,500285640,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
35067,Ubhejane,800034541,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
35068,Ubizo Primary School,500285677,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
35069,Ubombo Primary School,500285714,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
35070,Ubongumenzi S,500321271,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
35071,Ubucubobuhle Sp,500285751,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
35072,Ubuhle Betfu,800031930,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
35073,Ubuhle Bolwazi Secondary School,800024075,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
35074,Ubuhle Buzile Secondary School,800035612,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
35075,Ubuhle Learning Centre,800031401,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
35076,Ubuhle Primary School,700321711,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
35077,Ubuhle School,700400449,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
35078,Ubuhle Sp,500285788,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
35079,Ubuhle-Bemvelo Primary School,500285862,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
35080,Ubuhle-Bezwe Junior Secondary.,700241497,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
35081,Ubuhlebembiza S,500335479,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
35082,Ubuhlebemfundo Primary School,500285825,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
35083,Ubuhlebephupho Primary School,500343619,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
35084,Ubuhlebesizwe Js,500285899,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
35085,Ubuhlebesundumbili Jp,500307544,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
35086,Ubuhlebethu Secondary School,800024083,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
35087,Ubuhlebukazulu Primary School,500285936,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
35088,Ubuhlebuyeza,976606809,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
35089,Ubulinga S,500327228,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
35090,Ubumbano Jp,500285973,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
